iteration	time	average_speed	average_speed_lane_0	average_speed_lane_1	average_speed_lane_2	vehicle_count
27181	23.01992	2.9583333	3.0588236	2.8333333	3	48
27182	23.020824	2.8958333	2.631579	2.9375	3.2307692	48
27183	23.021631	2.8333333	2.5882354	2.6111112	3.4615386	48
27184	23.02244	3.0208333	2.5294118	2.368421	4.75	48
27185	23.024443	2.9791667	2.625	2.3888888	4.142857	48
27186	23.025198	3.1458333	2.9375	2.1764705	4.4666667	48
27187	23.026115	3	2.7058823	2.764706	3.642857	48
27188	23.027058	3	2.625	2.9444444	3.5	48
27189	23.02791	2.9791667	3.1052632	2.3529413	3.6666667	48
27190	23.02866	2.875	2.6842105	2.1666667	4.3636365	48
27191	23.029352	2.875	2.2631578	2.3529413	4.5833335	48
27192	23.030611	2.9375	1.9047619	3.2857144	4.230769	48
27193	23.0315	2.9166667	2.2	2.7333333	4.230769	48
27194	23.03298	3.2083333	2.4210527	3.6666667	3.7857144	48
27195	23.034159	3.1666667	2.35	3.7142856	3.7857144	48
27196	23.035	3.2291667	2.3	4.1538463	3.6666667	48
27197	23.035803	3.4583333	2.6842105	3.9333334	4	48
27198	23.036592	3.0208333	2.631579	2.9375	3.6923077	48
27199	23.038038	3.2291667	2.631579	3.25	4.076923	48
27200	23.038795	3.2083333	2.4285715	4.090909	3.625	48
27201	23.039818	3.1875	2.1666667	3.625	4	48
27202	23.040524	3.0833333	2.3888888	3.375	3.642857	48
27203	23.041168	3.1666667	2.625	3.1052632	3.9230769	48
27204	23.041834	2.8958333	2.357143	2.4761906	4.1538463	48
27205	23.042498	3.0208333	2.8823528	2.1666667	4.3846154	48
27206	23.043184	3.0625	3	2.4444444	4	48
27207	23.044	3.0833333	2.631579	2.5882354	4.5	48
27208	23.045324	3.2083333	2.5	3.1176472	4.3076925	48
27209	23.045982	3.1458333	2.5	2.75	4.428571	48
27210	23.047304	2.9583333	2.55	2.9285715	3.5714285	48
27211	23.04848	3.0833333	2.6111112	3.368421	3.3636363	48
27212	23.049551	3.0625	2.875	2.6190476	4.181818	48
27213	23.050474	3.0833333	3.0625	2.2857144	4.6363635	48
27214	23.051235	3.25	2.8888888	2.5	5.4	48
27215	23.052479	3.375	3.2222223	2.3333333	5.1666665	48
27216	23.053413	2.8958333	2.4705882	2.45	4.3636365	48
27217	23.054289	2.9166667	2.368421	2.6470587	4.1666665	48
27218	23.054928	3	2.7777777	2.8421052	3.6363637	48
27219	23.055586	2.8333333	2.5294118	2.368421	4	48
27220	23.056364	2.7291667	2.1333334	2.347826	4.5	48
27221	23.057251	2.5625	2.6111112	1.7368422	3.909091	48
27222	23.058027	2.4166667	1.8888888	2.05	4.1	48
27223	23.059591	2.5208333	2	2.125	3.642857	48
27224	23.060396	2.4166667	1.7647059	2.3888888	3.3076923	48
27225	23.061346	2.3541667	2.3157895	1.8235294	3.1666667	48
27226	23.06207	2.6041667	2.5	2.1875	3.3333333	48
27227	23.062805	2.8333333	2.3333333	2.75	3.5714285	48
27228	23.063711	2.875	2.6470587	2.5625	3.4666667	48
27229	23.064798	2.9166667	2.5555556	3.1333334	3.1333334	48
27230	23.066425	3.1041667	2.8235295	3.1176472	3.4285715	48
27231	23.067139	3.1041667	3	2.5789473	4	48
27232	23.068027	3.3333333	2.9230769	3.142857	4	48
27233	23.068953	3.0833333	3.0714285	3.0952382	3.0769231	48
27234	23.069633	3.0416667	3.375	2.5555556	3.2857144	48
27235	23.070309	2.9791667	3.2777777	2.3888888	3.4166667	48
27236	23.07095	3.0416667	3.375	2.368421	3.6153846	48
27237	23.071587	2.7916667	2.7058823	2.4117646	3.357143	48
27238	23.072235	2.7916667	2.5294118	2.4444444	3.6153846	48
27239	23.073475	2.7291667	2.75	2.1875	3.25	48
27240	23.07411	2.7083333	2.6875	2.8421052	2.5384614	48
27241	23.075089	2.8125	2.4705882	2.7222223	3.3846154	48
27242	23.075785	3	2.6666667	2.8421052	3.8181818	48
27243	23.076614	3.0625	2.7058823	2.8	4.090909	48
27244	23.07746	2.9375	2.8823528	2.1764705	3.9285715	48
27245	23.078344	3.0208333	2.6470587	2.7058823	3.857143	48
27246	23.079098	3.2708333	2.5555556	3.3333333	4.0666666	48
27247	23.080536	3.1458333	2.8421052	2.857143	3.8	48
27248	23.081295	3.0625	2.5294118	3.2941177	3.4285715	48
27249	23.082676	3.1458333	2.7222223	3.25	3.5714285	48
27250	23.083643	3.0833333	3	3.357143	2.9285715	48
27251	23.084558	3.0416667	2.764706	3.7777777	2.3846154	48
27252	23.085442	3.0416667	2.9444444	3	3.2142856	48
27253	23.086157	3.2291667	3.2777777	3.1333334	3.2666667	48
27254	23.087482	3.25	3.25	3.1666667	3.357143	48
27255	23.088238	3.2291667	3.3125	3.5882354	2.7333333	48
27256	23.089354	3.0416667	3.235294	3.6	2.3125	48
27257	23.090118	2.9166667	2.8947368	3.375	2.3846154	48
27258	23.09097	2.6458333	3.05	2.8666666	1.7692307	48
27259	23.091633	2.6875	2.857143	2.7142856	2.3846154	48
27260	23.09231	3.0416667	3.0526316	3.0625	3	48
27261	23.092987	2.6666667	2.4	2.4	3.3846154	48
27262	23.094715	2.5625	2.1	2.5333333	3.3076923	48
27263	23.095476	2.4791667	2	2.2666667	3.2666667	48
27264	23.096264	2.5208333	2.1666667	2.1764705	3.4615386	48
27265	23.097334	2.6458333	2	2.5789473	3.5384614	48
27266	23.098415	2.875	2.4	2.9	3.3846154	48
27267	23.09953	2.7083333	2.7857144	2.4285715	3.0769231	48
27268	23.100471	2.5	2.35	2.642857	2.5714285	48
27269	23.101768	2.4166667	1.8888888	2.5714285	2.875	48
27270	23.10243	2.7291667	2.1875	3.1111112	2.857143	48
27271	23.10322	2.9166667	2.764706	2.8421052	3.25	48
27272	23.104116	2.9791667	2.4117646	2.9473684	3.8333333	48
27273	23.104847	3.0625	2.4666667	2.85	4.076923	48
27274	23.10565	2.8541667	2.6470587	2.65	3.5454545	48
27275	23.106379	2.6666667	2.8888888	1.8235294	3.4615386	48
27276	23.107063	2.6875	2.6111112	2.5625	2.9285715	48
27277	23.108414	2.7916667	2.3157895	2.875	3.3846154	48
27278	23.109112	2.7083333	2.3529413	2.7058823	3.142857	48
27279	23.109844	2.7083333	2.3888888	2.9375	2.857143	48
27280	23.11067	2.7291667	2.7142856	2.5789473	2.9333334	48
27281	23.111382	2.7291667	3.1333334	2.3333333	2.8	48
27282	23.112047	2.9375	3.642857	2.35	3.0714285	48
27283	23.11273	2.75	3.25	1.8421053	3.4615386	48
27284	23.113667	2.5208333	2.8333333	1.4705882	3.4615386	48
27285	23.114605	2.5	2.7058823	1.7777778	3.2307692	48
27286	23.116331	2.6875	2.3888888	2.3333333	3.4	48
27287	23.117199	2.7291667	2.2666667	2.5789473	3.4285715	48
27288	23.118246	2.6458333	2.5294118	2.3529413	3.142857	48
27289	23.119148	2.8333333	3.2222223	2.125	3.142857	48
27290	23.119991	2.6041667	2.3888888	2.5882354	2.9230769	48
27291	23.120855	2.7083333	2.5263157	2.4666667	3.2142856	48
27292	23.121662	2.6875	2.0526316	2.9411764	3.3333333	48
27293	23.12306	2.8958333	2.4444444	3	3.4545455	48
27294	23.12376	3.1666667	2.7727273	3.3333333	3.7272727	48
27295	23.12464	3.2291667	2.652174	3.5384614	4	48
27296	23.125519	3.0416667	2.4736843	3.1176472	3.8333333	48
27297	23.1263	2.9791667	2.9473684	2.6875	3.3846154	48
27298	23.127354	2.8541667	2.2631578	3.2666667	3.2142856	48
27299	23.128275	2.9375	1.8947369	3.8666666	3.357143	48
27300	23.129791	2.9166667	2.0625	3.8333333	2.7142856	48
27301	23.130678	2.7291667	2.375	2.8823528	2.9333334	48
27302	23.132437	2.7083333	2.35	3.2307692	2.7333333	48
27303	23.134382	2.6875	2	3.3333333	3.2142856	48
27304	23.135569	2.5	2	2.8666666	2.7857144	48
27305	23.13755	2.2708333	1.9411764	2.1111112	2.9230769	48
27306	23.138372	2.3541667	1.8125	2.2	3.3333333	48
27307	23.139301	2.5	2.2941177	1.7368422	4	48
27308	23.140335	2.4791667	2	2	3.9166667	48
27309	23.141117	2.4791667	2.0952382	2.5294118	3.2	48
27310	23.141903	2.7083333	2.0952382	3	3.4166667	48
27311	23.142649	2.7916667	1.9444444	3.125	3.5	48
27312	23.144066	2.7083333	2.0555556	3	3.2307692	48
27313	23.144756	2.75	2.235294	3.047619	3	48
27314	23.145683	2.5625	2.8333333	2.3888888	2.4166667	48
27315	23.146626	2.7291667	2.8888888	1.9375	3.4285715	48
27316	23.147785	2.8541667	2.7222223	2.6470587	3.3076923	48
27317	23.148823	2.7916667	2.8235295	2.1111112	3.6923077	48
27318	23.150011	2.75	2.642857	2.2380953	3.6923077	48
27319	23.151531	2.5416667	2.3888888	1.7058823	3.8461537	48
27320	23.152443	2.7083333	2.4117646	2	3.9285715	48
27321	23.153477	2.9791667	3.375	2.3529413	3.2666667	48
27322	23.154469	2.6875	2.6	2.4736843	3.0714285	48
27323	23.155346	2.5416667	2.9285715	2.15	2.7142856	48
27324	23.156073	2.625	2.375	2.3125	3.1875	48
27325	23.156952	2.7916667	2.4666667	2.9473684	2.9285715	48
27326	23.15838	2.8333333	2.5	3.0666666	3	48
27327	23.159168	2.7916667	2.5	2.8888888	3	48
27328	23.160057	3.125	2.9333334	3.1764705	3.25	48
27329	23.160955	3.0416667	3.2	2.8333333	3.1333334	48
27330	23.1618	2.7708333	2.764706	2.7333333	2.8125	48
27331	23.162804	2.7916667	2.6875	2.8235295	2.8666666	48
27332	23.163818	2.7916667	2.6666667	2.7333333	3	48
27333	23.16538	2.5833333	2.0526316	3.2142856	2.6666667	48
27334	23.167116	2.5833333	1.9	3.1333334	3	48
27335	23.168047	2.7083333	2.1176472	2.85	3.3636363	48
27336	23.168785	2.8541667	2.5625	2.5789473	3.6153846	48
27337	23.169504	2.7916667	2.5882354	3.1875	2.6	48
27338	23.171074	2.75	2.5555556	3	2.7333333	48
27339	23.171846	3.0208333	3	2.9411764	3.1333334	48
27340	23.17252	3.1666667	2.6	3.5	3.3333333	48
27341	23.1734	3.0208333	2.764706	2.75	3.6	48
27342	23.174042	3.0416667	2.8333333	2.5333333	3.8	48
27343	23.174816	2.8333333	2.3125	2.8333333	3.4285715	48
27344	23.175474	2.6875	2.4210527	2.8125	2.9230769	48
27345	23.176132	2.7291667	2.45	2.6875	3.25	48
27346	23.176922	2.5	1.7368422	2.857143	3.1333334	48
27347	23.177633	2.6458333	2.0555556	2.8	3.2	48
27348	23.178455	2.5416667	2.3888888	2.4375	2.857143	48
27349	23.17931	2.6875	2.8666666	2.4210527	2.857143	48
27350	23.18023	2.6875	3	2.7619047	2.2307692	48
27351	23.181261	2.8541667	3.4375	2.3888888	2.7857144	48
27352	23.182415	3	3.1764705	3	2.7857144	48
27353	23.183231	3.0208333	2.7368422	3.5625	2.7692308	48
27354	23.184126	3.0625	3.0526316	3.0588236	3.0833333	48
27355	23.185019	2.75	2.5789473	3.1111112	2.4545455	48
27356	23.185843	2.5416667	2.8	2.4705882	2.1818182	48
27357	23.186573	2.5833333	2.631579	2.368421	2.9	48
27358	23.187304	2.8125	2.6666667	3	2.8461537	48
27359	23.188007	2.9583333	2.3333333	4	2.8461537	48
27360	23.188784	2.625	2.15	3.2666667	2.6153846	48
27361	23.189508	2.3333333	1.8333334	2.764706	2.4615386	48
27362	23.190355	2.3541667	1.9411764	2.6470587	2.5	48
27363	23.191181	2.2916667	2.235294	2.3157895	2.3333333	48
27364	23.191875	2.1458333	1.882353	2	2.8181818	48
27365	23.192703	2.5833333	2.2	2.375	3.5	48
27366	23.193466	2.75	2.7	2.5333333	3.0769231	48
27367	23.194334	2.8333333	2.5714285	2.642857	3.4615386	48
27368	23.195211	2.8541667	2.368421	2.857143	3.4666667	48
27369	23.19602	2.75	2.6666667	2.6875	2.9285715	48
27370	23.196856	2.9375	2.9444444	3.1111112	2.6666667	48
27371	23.197847	2.8541667	2.9	3.2142856	2.4285715	48
27372	23.19882	3.1041667	2.6842105	3.6666667	3.0714285	48
27373	23.199594	3.3541667	2.9375	3.5263157	3.6153846	48
27374	23.20044	3.25	3.5333333	2.85	3.5384614	48
27375	23.201168	3.1458333	3	2.9473684	3.6153846	48
27376	23.20183	2.9791667	2.375	2.7777777	3.9285715	48
27377	23.202465	2.7708333	2.3333333	2.368421	3.7857144	48
27378	23.203194	2.8541667	2.2666667	2.5555556	3.8	48
27379	23.204025	2.9583333	3	2.4117646	3.5	48
27380	23.204666	2.8958333	2.9375	2.7058823	3.0666666	48
27381	23.20532	2.7291667	2.2	2.7894738	3.2142856	48
27382	23.205961	2.8541667	2.5625	2.8333333	3.2142856	48
27383	23.206652	2.7708333	2.7368422	3	2.5714285	48
27384	23.207333	2.5625	2.6842105	2.6	2.357143	48
27385	23.208166	2.6666667	2.368421	3.0555556	2.5454545	48
27386	23.208906	2.6458333	2.0714285	2.8181818	3	48
27387	23.209679	2.5833333	2.3157895	2	4	48
27388	23.210518	2.8125	2.25	2.7058823	4	48
27389	23.211414	2.7708333	2.2105262	2.5	3.9230769	48
27390	23.212103	2.8541667	2.5789473	2.625	3.5384614	48
27391	23.21289	2.6666667	2.5	2.5294118	3.0769231	48
27392	23.213686	2.9375	2.6875	2.9444444	3.2142856	48
27393	23.214378	3.0416667	2.6875	3.1666667	3.2857144	48
27394	23.21515	3.1458333	2.8823528	3.4444444	3.0769231	48
27395	23.215942	3.2708333	3.125	3.4444444	3.2142856	48
27396	23.216883	2.7708333	2.7777777	2.8823528	2.6153846	48
27397	23.217604	2.6875	2.8235295	2.7777777	2.3846154	48
27398	23.21827	2.6458333	3	2.4	2.6153846	48
27399	23.218998	2.6458333	2.625	2.235294	3.1333334	48
27400	23.21965	2.75	2.625	2.7	3	48
27401	23.220303	2.9583333	3.2941177	2.8333333	2.6923077	48
27402	23.220942	2.8541667	2.9333334	2.8095238	2.8333333	48
27403	23.2216	2.7708333	3.235294	2.4285715	2.7	48
27404	23.222408	2.8333333	2.9333334	2.35	3.4615386	48
27405	23.223097	3.0833333	3.0625	2.8421052	3.4615386	48
27406	23.223757	3.3125	3.1111112	3.1052632	4	48
27407	23.224407	3.1666667	2.8421052	3	3.9166667	48
27408	23.225044	3.3541667	2.8947368	3.4705882	3.9166667	48
27409	23.225847	3.3958333	3.1578948	3.7058823	3.3333333	48
27410	23.226557	3.375	3.1818182	3.5	3.5833333	48
27411	23.227318	3.5416667	2.9047618	4.571429	3.4615386	48
27412	23.22805	3.1458333	2.4	4	3.357143	48
27413	23.229053	2.875	2.1666667	3.8333333	2.5	48
27414	23.230118	2.4791667	2.5	2.2222223	2.8333333	48
27415	23.231058	2.6875	2.5263157	2.6470587	3	48
27416	23.231968	2.7083333	2.45	2.7058823	3.1818182	48
27417	23.23276	2.8125	1.9444444	3.1578948	3.6363637	48
27418	23.233524	3.0833333	2.1578948	3.1875	4.3076925	48
27419	23.234306	3	2.5555556	3	3.6153846	48
27420	23.235075	2.8958333	1.882353	3.6470587	3.2142856	48
27421	23.235865	2.9166667	2.5555556	2.4117646	4.076923	48
27422	23.236654	2.9583333	2.7777777	2.3529413	4	48
27423	23.237461	3.0625	2.7368422	2.8823528	3.8333333	48
27424	23.238235	2.9583333	3	2.8333333	3.0769231	48
27425	23.238913	3.0416667	3.35	2.6	3.0769231	48
27426	23.239555	2.9583333	2.6111112	2.5	3.9285715	48
27427	23.240349	3	2.3333333	2.7333333	4.0666666	48
27428	23.241123	2.6458333	2.15	2.909091	3.0588236	48
27429	23.241861	2.5416667	2	3.0666666	2.625	48
27430	23.24254	2.625	2.5294118	2.3333333	3.1538463	48
27431	23.243414	2.7291667	2.4	3.0952382	2.5	48
27432	23.244291	2.7708333	3.125	2.4736843	2.7692308	48
27433	23.24523	2.7291667	3.4444444	1.9411764	2.7692308	48
27434	23.246256	2.75	3.0625	2.65	2.5	48
27435	23.24735	2.6875	3.0526316	2.4	2.5	48
27436	23.248434	2.6458333	2.6470587	2.875	2.4	48
27437	23.24948	3	3.2777777	3	2.642857	48
27438	23.250378	3.1875	3.3529413	3.4666667	2.75	48
27439	23.251162	3.1041667	3.142857	3.4444444	2.6875	48
27440	23.251854	3.0625	3.3846154	2.9473684	2.9375	48
27441	23.25262	2.6666667	2.9285715	2.5714285	2.5384614	48
27442	23.253452	2.4583333	2.357143	2.2222223	2.8125	48
27443	23.254116	2.3125	2.25	2.1764705	2.5333333	48
27444	23.254791	2.3541667	2.1875	2.4705882	2.4	48
27445	23.255493	2.5208333	2.8666666	2.2777777	2.4666667	48
27446	23.256132	2.3958333	2.4705882	2.25	2.4666667	48
27447	23.256811	2.3958333	2.2941177	2.6875	2.2	48
27448	23.25748	2.3125	2.1111112	2.5	2.357143	48
27449	23.258135	2.0625	1.8333334	2.2941177	2.0769231	48
27450	23.258781	1.875	2.3333333	1.7058823	1.4615384	48
27451	23.259539	1.875	1.6842105	2.2777777	1.5454545	48
27452	23.260296	1.8958334	1.7222222	2	2	48
27453	23.26113	1.9375	1.7894737	1.8333334	2.3636363	48
27454	23.261929	1.9583334	2.0625	1.4736842	2.5384614	48
27455	23.2627	1.875	1.8125	1.3888888	2.5714285	48
27456	23.263508	2.1041667	1.9444444	2.25	2.1666667	48
27457	23.264235	2.375	2.625	2.8235295	1.6	48
27458	23.265476	2.4166667	3.1875	1.875	2.1875	48
27459	23.266447	2.375	2.6875	2.0588236	2.4	48
27460	23.267138	2.7916667	2.9375	3.0555556	2.2857144	48
27461	23.267979	2.3958333	2.764706	2.25	2.1333334	48
27462	23.2686	2.625	2.357143	2.7272727	2.75	48
27463	23.269371	2.4375	2.6	1.65	3.4615386	48
27464	23.270098	2.6458333	2.4375	2.1176472	3.4666667	48
27465	23.270916	2.6458333	2.3529413	2.5882354	3.0714285	48
27466	23.271591	2.5208333	2	2.4117646	3.3846154	48
27467	23.27229	2.625	2.25	2.4736843	3.3076923	48
27468	23.273006	2.6875	2.7333333	2.4210527	3	48
27469	23.273705	2.625	2.6111112	2.7333333	2.5333333	48
27470	23.274382	2.8333333	3	3.2307692	2.2666667	48
27471	23.275099	2.875	2.7368422	3.7142856	2.2666667	48
27472	23.27575	2.6666667	2.375	3.3333333	2.142857	48
27473	23.276407	2.7083333	2.5555556	3.3125	2.2142856	48
27474	23.277035	2.7708333	2.2941177	3.1111112	2.9230769	48
27475	23.277695	2.6458333	2.5384614	2.8181818	2.4615386	48
27476	23.2784	2.4583333	2.642857	2.1764705	2.5882354	48
27477	23.279114	2.4583333	2.1875	2.9285715	2.3333333	48
27478	23.279848	2.5625	2.1111112	3.4615386	2.3529413	48
27479	23.280663	2.6666667	1.8571428	3.3888888	2.5625	48
27480	23.281424	2.6875	2.3076923	3	2.625	48
27481	23.28239	2.4583333	2.5714285	2.631579	2.1333334	48
27482	23.283266	2.5833333	2.5454545	2.5652175	2.642857	48
27483	23.28418	2.9166667	3.2666667	2.4210527	3.2142856	48
27484	23.28493	3.125	3.4705882	2.3888888	3.6923077	48
27485	23.285694	2.875	2.764706	2.5294118	3.4285715	48
27486	23.286457	2.875	2.2105262	3.1875	3.4615386	48
27487	23.287138	2.5625	1.8333334	2.764706	3.3076923	48
27488	23.287977	2.5	2.0588236	2.5	3.0769231	48
27489	23.288738	2.4375	1.8888888	2.5555556	3.0833333	48
27490	23.2896	2.4166667	1.5	2.3157895	3.6923077	48
27491	23.29053	2.4583333	2	2.1666667	3.357143	48
27492	23.29152	2.5833333	2.5625	2.2105262	3.1538463	48
27493	23.292196	3.0208333	3.0666666	2.8	3.3076923	48
27494	23.292852	2.9791667	3.0555556	2.6111112	3.4166667	48
27495	23.293545	2.8333333	2.2777777	3	3.4545455	48
27496	23.294249	2.8958333	2.3888888	2.6470587	3.9230769	48
27497	23.294956	2.7708333	2.3529413	2.9411764	3.0714285	48
27498	23.29582	2.75	2.3333333	3	2.857143	48
27499	23.29679	2.75	2.5625	2.8333333	2.857143	48
27500	23.29755	2.75	2.6875	2.7222223	2.857143	48
27501	23.298458	2.625	2.625	2.2777777	3.0714285	48
27502	23.299425	2.9375	2.631579	2.8125	3.5384614	48
27503	23.300251	3.0625	2.3809524	3.2142856	4	48
27504	23.301067	3.25	2.368421	3.5555556	4.2727275	48
27505	23.30187	2.6458333	1.6666666	2.8235295	3.7692308	48
27506	23.302532	2.625	2.1176472	2.5789473	3.4166667	48
27507	23.303194	2.5	1.9523809	2.4666667	3.5	48
27508	23.303854	2.4166667	1.882353	2.1666667	3.4615386	48
27509	23.304548	2.5625	2.3529413	1.7368422	4.1666665	48
27510	23.3052	2.5	2.3333333	1.5294118	4	48
27511	23.305882	2.5	1.9	2.0714285	3.7857144	48
27512	23.30658	2.7916667	2.1052632	2.6470587	4.0833335	48
27513	23.307487	3.0833333	2.5294118	2.9473684	4.0833335	48
27514	23.30833	3.3333333	3.8	2.6842105	3.7142856	48
27515	23.309238	3	3.75	1.7222222	3.7857144	48
27516	23.310091	2.8541667	3.5	2.0526316	3.2307692	48
27517	23.31097	2.75	3.0555556	2.375	2.7857144	48
27518	23.311663	3.0208333	3.5	2.3125	3.2142856	48
27519	23.312378	3	3.3888888	3	2.4166667	48
27520	23.313354	2.7916667	2.5789473	2.9444444	2.909091	48
27521	23.314098	2.625	1.7777778	2.7	4	48
27522	23.315	2.6041667	2.2	2.5263157	3.6666667	48
27523	23.315798	2.7291667	2.4736843	2.2222223	4	48
27524	23.31674	2.9791667	2.409091	2.7333333	4.4545455	48
27525	23.317484	3.0208333	2.3157895	2.6	4.428571	48
27526	23.318127	3.1666667	2.5555556	2.8125	4.357143	48
27527	23.318752	2.7916667	1.8333334	2.9411764	3.9230769	48
27528	23.319424	2.9583333	2.1904762	2.5384614	4.5	48
27529	23.320066	2.9791667	2.3888888	2.6666667	4	48
27530	23.32069	2.8541667	2.5625	2.5555556	3.5714285	48
27531	23.32133	2.9375	2.875	2.7058823	3.2666667	48
27532	23.322096	3.25	2.9285715	3	3.9285715	48
27533	23.322847	3.2916667	3.3125	2.8333333	3.857143	48
27534	23.323627	3.1875	2.9444444	3	3.7142856	48
27535	23.32439	3.0625	2.9333334	2.7368422	3.642857	48
27536	23.32519	2.6666667	2.875	2.6111112	2.5	48
27537	23.325909	2.8125	3.1176472	2.5	2.8461537	48
27538	23.326689	2.9375	3.1764705	2.2666667	3.3125	48
27539	23.327509	2.9375	3.0555556	2.5294118	3.3076923	48
27540	23.328156	2.9791667	2.6363637	3.4615386	3.0769231	48
27541	23.328829	3.0208333	2.4285715	3.6153846	3.357143	48
27542	23.329449	3.0625	2.3157895	3.375	3.7692308	48
27543	23.33031	3.1041667	2.2631578	3.0666666	4.285714	48
27544	23.33106	3.1875	2.2857144	3.0833333	4.5333333	48
27545	23.332277	3.2083333	2.5789473	3.1333334	4.142857	48
27546	23.333248	3.1458333	2	3.857143	4.071429	48
27547	23.333965	3.1458333	2.3333333	3.8461537	3.7142856	48
27548	23.334843	3.1041667	2.0526316	3.5294118	4.1666665	48
27549	23.335747	3.1458333	2.3125	3.2727273	4.2	48
27550	23.336523	2.9583333	2.7894738	2.3157895	4.5	48
27551	23.337221	3.0208333	2.8	2.3888888	4.6	48
27552	23.337893	2.7083333	2.7058823	1.9444444	3.7692308	48
27553	23.338589	2.4791667	2.5555556	2.235294	2.6923077	48
27554	23.339529	2.7916667	2.5882354	2.5882354	3.2857144	48
27555	23.340574	2.8958333	2.8	3.0714285	2.857143	48
27556	23.341408	2.4583333	2.7368422	2.125	2.4615386	48
27557	23.342213	2.6458333	2.7	2.1875	3.1666667	48
27558	23.343016	2.8333333	2.6842105	2.357143	3.4666667	48
27559	23.343798	3.0208333	2.8235295	2.7058823	3.642857	48
27560	23.344484	3.0625	3.0588236	2.764706	3.4285715	48
27561	23.345148	3.0625	2.5789473	2.8125	4.076923	48
27562	23.345854	3.1666667	2.5882354	3.1764705	3.857143	48
27563	23.346853	3.1458333	2.8888888	3.0625	3.5714285	48
27564	23.348116	3.0208333	2.1578948	3.9333334	3.2142856	48
27565	23.349058	2.9166667	1.8421053	3.8235295	3.3333333	48
27566	23.3501	3.0833333	2.5555556	3.3333333	3.5	48
27567	23.350912	2.9583333	2.8421052	3	3.0769231	48
27568	23.351677	2.75	2.6842105	2.6875	2.9230769	48
27569	23.352507	2.7291667	2.5	2.8181818	2.9	48
27570	23.3533	2.7916667	3.3529413	1.9523809	3.6	48
27571	23.354008	2.8958333	3.1764705	2.15	3.8181818	48
27572	23.354729	3.0416667	3.1111112	2.1052632	4.5454545	48
27573	23.355377	2.9583333	3.0588236	2	4.3333335	48
27574	23.356028	2.875	3.125	2.1052632	3.6923077	48
27575	23.356707	2.9166667	3.235294	2.2105262	3.5833333	48
27576	23.357353	2.8333333	2.875	2.4	3.5	48
27577	23.358057	2.6458333	2.8823528	1.8421053	3.5833333	48
27578	23.358719	2.5416667	2.235294	2.1578948	3.5833333	48
27579	23.359365	2.7291667	2.6111112	2.0526316	4.090909	48
27580	23.360037	3.2083333	2.8333333	2.4117646	4.769231	48
27581	23.360682	3.2083333	2.9411764	2.3888888	4.6923075	48
27582	23.361336	3.0625	2.8421052	2.375	4.230769	48
27583	23.361975	2.875	2.4	2.4375	4.25	48
27584	23.36268	2.7708333	2.1363637	2.4666667	4.4545455	48
27585	23.363512	2.9791667	1.75	3.25	4.6666665	48
27586	23.364254	3.125	1.6470588	3.5714285	4.7	48
27587	23.365065	2.9375	2.764706	2.1904762	4.8	48
27588	23.365877	2.75	2.1	2.4444444	4.6	48
27589	23.366676	2.9583333	2.45	2.1333334	4.6923075	48
27590	23.367424	3.125	2.6111112	2.6666667	4.5833335	48
27591	23.368189	3.1041667	2	3.3333333	4.5384617	48
27592	23.368898	2.8958333	2.2631578	2.8235295	4	48
27593	23.369642	2.625	2.125	2.3181818	4.1	48
27594	23.370401	2.5625	2.6666667	1.8636364	3.8181818	48
27595	23.371283	2.6041667	2.3888888	2.2	3.8	48
27596	23.372042	2.75	2.1666667	2.125	4.214286	48
27597	23.372854	2.7291667	2.142857	2.5384614	3.7857144	48
27598	23.373535	2.875	2.1666667	2.85	4.2	48
27599	23.374327	2.9375	2.3333333	2.764706	4.5	48
27600	23.37512	3.0625	2.55	2.7777777	4.6	48
27601	23.375875	2.8541667	2.25	2.7222223	4.3	48
27602	23.376663	2.9166667	2.35	2.7058823	4.2727275	48
27603	23.377335	2.8958333	2.8888888	2.1764705	3.8461537	48
27604	23.378048	2.7708333	2.5263157	2.375	3.6153846	48
27605	23.378729	2.4375	1.882353	2.3157895	3.4166667	48
27606	23.379387	2.625	2.0588236	2.4444444	3.6153846	48
27607	23.38032	2.9375	2.7142856	2.5238094	3.8461537	48
27608	23.381052	2.9583333	2.95	2.5714285	3.357143	48
27609	23.38185	3	2.5882354	3.1176472	3.357143	48
27610	23.382753	2.7916667	2.1764705	2.75	3.5333333	48
27611	23.38373	3	3	2.4117646	3.5882354	48
27612	23.38437	3.0833333	3.1875	2.857143	3.1666667	48
27613	23.385036	3.1458333	3.1176472	3.4166667	3	48
27614	23.385666	3.4166667	3	4.047619	2.857143	48
27615	23.38642	3.3333333	3.0833333	3.5263157	3.2941177	48
27616	23.387274	3.2916667	3.3333333	3.2857144	3.2666667	48
27617	23.38813	3.3958333	3.5333333	3.3333333	3.3333333	48
27618	23.388964	3.625	3.8666666	3.7222223	3.2666667	48
27619	23.38989	3.7708333	5	3.25	3.1538463	48
27620	23.390818	3.6875	4.7647057	3.368421	2.6666667	48
27621	23.391685	3.3333333	4.05	3.125	2.4166667	48
27622	23.392683	3	2.75	3.4117646	2.8181818	48
27623	23.39355	3.0416667	2.4117646	2.8947368	4.1666665	48
27624	23.394407	3.125	2.3333333	3.2777777	4.0833335	48
27625	23.395226	2.875	1.8888888	2.8666666	4.0666666	48
