iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count
2872,2.3261068,2.4166667,1.4761904,2.375,4.2727275,48
2873,2.327147,2.375,1.4285715,2.1176472,4.8,48
2874,2.3279572,2.1041667,1.25,1.7647059,4.181818,48
2875,2.3289783,2.2708333,1.5238096,1.8571428,3.9230769,48
2876,2.329716,2.375,1.3333334,2.4666667,4.0833335,48
2877,2.3303914,2.25,1.2777778,2.25,3.5,48
2878,2.331066,2.5,1.8888888,2.4705882,3.3846154,48
2879,2.331719,2.5625,1.9333333,2.6470587,3.0625,48
2880,2.332444,2.5416667,2.0666666,2.368421,3.2857144,48
2881,2.3330767,2.5416667,2.0588236,2.375,3.2666667,48
2882,2.3338408,2.75,1.9375,3,3.357143,48
2883,2.335225,2.5,1.9375,2.4210527,3.3076923,48
2884,2.336245,2.7708333,2.2941177,2.857143,3.1764705,48
2885,2.3370442,3.125,2.9285715,3.0588236,3.3529413,48
2886,2.3378084,3.0833333,3.4705882,2.9375,2.8,48
2887,2.3385057,2.75,3.1666667,3,2.0625,48
2888,2.33938,2.5833333,2.9375,2.6111112,2.142857,48
2889,2.3401353,2.5833333,3.0625,1.9411764,2.8,48
2890,2.3408701,2.5625,2.9375,2.0588236,2.7333333,48
2891,2.3422222,2.6875,2.7058823,2.2777777,3.2307692,48
2892,2.3428798,2.9375,2.7333333,2.5263157,3.7142856,48
2893,2.3437927,2.6666667,2.4444444,2.4375,3.2142856,48
2894,2.3446138,2.125,1.7222222,2.1764705,2.6153846,48
2895,2.3455007,2.2083333,2,1.8235294,3,48
2896,2.3462,2.2708333,1.8947369,2.125,3,48
2897,2.3469787,2.2708333,1.2941177,2.6666667,3,48
2898,2.3477008,2.4166667,1.4705882,2.5555556,3.4615386,48
2899,2.3490443,2.375,2.1875,2.1666667,2.857143,48
2900,2.3497558,2.5416667,2.1176472,2.4210527,3.3333333,48
2901,2.3504465,2.6875,2.6666667,2.0625,3.4285715,48
2902,2.3517795,2.6666667,2.1052632,2.625,3.5384614,48
2903,2.3527155,2.7916667,2.3333333,2.6666667,3.6666667,48
2904,2.3537054,2.8125,2.2666667,2.6086957,4.1,48
2905,2.354755,3.0833333,2.9375,2.8,3.75,48
2906,2.356287,2.9375,3.0588236,1.8888888,4.230769,48
2907,2.3571076,2.7291667,2.8,2.1052632,3.5,48
2908,2.3579762,2.6041667,2.764706,1.7333333,3.25,48
2909,2.3585684,2.6458333,2.5,2.5714285,2.875,48
2910,2.3591716,2.6875,2.625,2.5555556,2.9285715,48
2911,2.3597727,2.6875,3.0588236,2.375,2.6,48
2912,2.3603842,2.5625,2.6470587,2.5,2.5384614,48
2913,2.3610928,2.2708333,2.3181818,1.8461539,2.6153846,48
2914,2.3617918,2.3333333,1.4736842,2.7222223,3.1818182,48
2915,2.3633008,2.4791667,1.882353,2.6666667,3.1,48
2916,2.3642473,2.5,2.1666667,2.4210527,3.1818182,48
2917,2.3650486,2.7916667,2.368421,2.9411764,3.25,48
2918,2.3659937,2.8333333,2.5,2.9285715,3.3333333,48
2919,2.3668633,2.7708333,2.2727273,2.7142856,3.75,48
2920,2.3675692,2.625,1.9545455,2.9285715,3.5,48
2921,2.3682601,2.3958333,1.4545455,2.8666666,3.6363637,48
2922,2.3688881,2.6041667,1.5555556,2.8888888,3.75,48
2923,2.3699973,2.7083333,2.2222223,2.5789473,3.7272727,48
2924,2.370649,2.4583333,2.2941177,2.5,2.6153846,48
2925,2.371498,2.5416667,2.4444444,2.6842105,2.4545455,48
2926,2.3721824,2.6666667,2.3157895,2.7777777,3.090909,48
2927,2.3729982,2.6458333,2.4545455,2.5,3.3,48
2928,2.3737173,2.5833333,2,2.3888888,4.1,48
2929,2.3744295,2.3958333,2.0952382,1.75,3.909091,48
2930,2.3750658,2.4791667,1.75,2.1764705,4.2727275,48
2931,2.3758366,2.6875,1.5555556,2.5263157,4.818182,48
2932,2.3770456,2.8333333,2.1875,2.2631578,4.4615383,48
2933,2.3780813,2.9166667,2.7333333,1.882353,4.1875,48
2934,2.378975,2.9375,2.642857,2.8333333,3.3125,48
2935,2.3796551,2.4791667,2.9375,2.3529413,2.1333334,48
2936,2.380437,2.625,3,2.4117646,2.4285715,48
2937,2.381187,2.6875,3.2941177,2.1764705,2.5714285,48
2938,2.3819401,2.8958333,3.25,2.6111112,2.857143,48
2939,2.3825758,2.8333333,2.9411764,2.4375,3.1333334,48
2940,2.3832076,2.8333333,2.8888888,2.4375,3.2142856,48
2941,2.3843405,2.9583333,2.0833333,2.8181818,3.9285715,48
2942,2.3850036,2.6458333,2.5384614,2.2380953,3.357143,48
2943,2.385707,2.6875,2.7333333,2,3.375,48
2944,2.386481,2.8125,2.6,2.6666667,3.2,48
2945,2.3872716,3.0208333,2.6875,3.2,3.1666667,48
2946,2.387925,3,2.9473684,2.7058823,3.5,48
2947,2.3885846,2.7916667,2.7368422,2.4117646,3.4166667,48
2948,2.3892,2.8333333,2.1875,2.9,3.5833333,48
2949,2.3899183,2.8333333,2.5,2.7619047,3.3076923,48
2950,2.3911195,2.6041667,2.6875,2.1052632,3.2307692,48
2951,2.391868,2.3958333,2.3125,2.05,3.0833333,48
2952,2.39266,2.25,1.875,1.7,3.6666667,48
2953,2.3933935,2.6666667,2.0555556,2.2631578,4.3636365,48
2954,2.3941796,2.5833333,2.173913,2.4166667,3.4615386,48
2955,2.3949485,2.75,2.2,3,3.3636363,48
2956,2.3957105,2.8541667,2.590909,2.5384614,3.6153846,48
2957,2.396659,3.0416667,2.7,2.7333333,3.9230769,48
2958,2.3973546,3.5,3,3.4666667,4.3076925,48
2959,2.3984895,3.2708333,2.4210527,3.5,4.133333,48
2960,2.3991215,3.125,2.2631578,2.9285715,4.4,48
2961,2.399969,3.0625,2.35,3.1333334,4.076923,48
2962,2.4008102,3.0833333,2.5,2.8333333,4,48
2963,2.4015102,2.9791667,2.2941177,3.375,3.3333333,48
2964,2.4022217,2.8958333,2.4444444,2.8461537,3.4117646,48
2965,2.4028633,3,2.631579,3.4615386,3.0625,48
2966,2.4035113,3.0208333,2.5882354,3.7142856,2.8823528,48
2967,2.4041815,2.8125,2.8235295,3,2.625,48
2968,2.4052074,3.1041667,3.0526316,3.6153846,2.75,48
2969,2.4058628,2.6666667,2.5333333,2.8947368,2.5,48
2970,2.4066007,2.9583333,3.235294,2.45,3.4545455,48
2971,2.407442,2.8333333,3.1333334,2.142857,3.6666667,48
2972,2.408348,2.75,3.0666666,1.8095238,4,48
2973,2.4091465,3.1458333,3.6,2.05,4.3076925,48
2974,2.4099512,3.0416667,3.1111112,2.3529413,3.8461537,48
2975,2.4107633,2.9583333,2.631579,2.6875,3.7692308,48
2976,2.411441,3.0208333,2.45,2.875,4.1666665,48
2977,2.4125867,3.0833333,2.7368422,3,3.75,48
2978,2.4133074,2.8333333,2.4285715,3.3846154,2.9285715,48
2979,2.4139912,2.7083333,2.2941177,3.0526316,2.75,48
2980,2.4145937,2.5416667,2.0526316,3,2.7142856,48
2981,2.415321,2.8541667,2.2222223,3.4285715,3.0625,48
2982,2.415987,2.7083333,2.5,2.8888888,2.7142856,48
2983,2.4167469,2.8333333,2.6666667,2.8333333,3.0833333,48
2984,2.4175239,2.8125,2.5625,2.7,3.3333333,48
2985,2.418174,2.6875,2.6111112,2.5882354,2.9230769,48
2986,2.4191487,2.7916667,2.3529413,2.5882354,3.5714285,48
2987,2.4198518,2.6875,2.4705882,2.4117646,3.2857144,48
2988,2.420553,2.4375,1.7058823,2.235294,3.5714285,48
2989,2.421273,2.5208333,2,2.3888888,3.3846154,48
2990,2.4220123,2.6875,2.4285715,2.5238094,3.2307692,48
2991,2.422962,2.6875,2.875,2.05,3.5,48
2992,2.4236164,2.3541667,2.1666667,1.8888888,3.3333333,48
2993,2.4242697,2.5208333,2.2941177,2.15,3.5454545,48
2994,2.4249864,2.8541667,2.4,2.8235295,3.7272727,48
2995,2.4256406,2.875,2.5,3.1764705,3,48
2996,2.427167,2.9166667,2.25,3.764706,2.8181818,48
2997,2.4280152,2.6875,1.8235294,2.8947368,3.5833333,48
2998,2.4289968,2.7083333,2.0625,2.7142856,3.6363637,48
2999,2.429965,2.8541667,2.3333333,2.5789473,4.181818,48
3000,2.4309256,2.7916667,2.1111112,3,3.4615386,48
3001,2.4316683,2.6041667,2.1875,2.65,3.0833333,48
3002,2.432378,2.6458333,2.25,2.2105262,3.7692308,48
3003,2.4334223,2.9375,2.5789473,2.6470587,3.9166667,48
3004,2.4343157,2.7291667,2.3333333,2.7142856,3.5555556,48
3005,2.434991,2.6666667,2.5,2.2727273,3.8,48
3006,2.4357877,2.6458333,2.764706,2.125,3.0666666,48
3007,2.4367797,2.6458333,2.625,2.5882354,2.7333333,48
3008,2.4375904,2.7708333,2.7058823,2.8235295,2.7857144,48
3009,2.438288,2.5416667,2.7894738,2,3,48
3010,2.4389536,2.4166667,2.375,2.15,2.9166667,48
3011,2.4396203,2.7291667,2.5333333,2.4444444,3.2666667,48
3012,2.4409957,2.6458333,2.4375,2.6111112,2.9285715,48
3013,2.4418082,2.9583333,2.9375,3,2.9285715,48
3014,2.4427392,2.75,2.7,2.7142856,2.857143,48
3015,2.4434457,3,3.1,2.6666667,3.2307692,48
3016,2.444153,2.9166667,2.6,2.8666666,3.4615386,48
3017,2.4448168,2.5208333,2.0555556,2.3333333,3.2666667,48
3018,2.4454696,2.625,2.5,2.642857,2.7222223,48
3019,2.4462843,2.7291667,2.6666667,3,2.5555556,48
3020,2.4476552,2.75,3,2.8235295,2.4375,48
3021,2.4484737,2.7916667,3.1764705,2.9333334,2.25,48
3022,2.4492426,3.0208333,3.3125,2.7894738,3,48
3023,2.4501302,2.7916667,2.4,2.857143,3.1666667,48
3024,2.450877,2.9583333,3.3076923,2.4782608,3.5,48
3025,2.4515512,2.875,2.8235295,2.1176472,3.857143,48
3026,2.4522967,2.625,2.6666667,2.3125,2.9285715,48
3027,2.4531264,2.5625,2.5,2.5625,2.642857,48
3028,2.453827,2.3541667,2.5294118,2.375,2.1333334,48
3029,2.4551785,2.4791667,2.3888888,2.55,2.5,48
3030,2.4559405,2.2083333,2.2631578,1.8888888,2.6363637,48
3031,2.457157,2.3125,1.8947369,1.8947369,3.9,48
3032,2.457887,2.3125,2.0588236,2,3.5555556,48
3033,2.4585571,2.3125,2.3333333,1.5,3.8888888,48
3034,2.4592469,2.2083333,2.0526316,2.1,2.7777777,48
3035,2.4600017,2.4375,2.5,1.9411764,3,48
3036,2.4608011,2.6666667,2.8235295,2,3.3846154,48
3037,2.4624817,2.7291667,2.5555556,2.3333333,3.5833333,48
3038,2.4634016,2.7708333,2.3809524,2,4.4166665,48
3039,2.4649706,2.6875,1.7777778,2.3888888,4.5,48
3040,2.4659376,2.5625,1.875,2.0555556,4,48
3041,2.4668689,2.7916667,2.5,2.0555556,4.071429,48
3042,2.4676104,2.8333333,2.6,2.8421052,3.0714285,48
3043,2.468364,2.8958333,2.8,2.9411764,2.9375,48
3044,2.4694245,2.9583333,3.3846154,2.8,2.8,48
3045,2.4700565,2.9375,3.875,2.3125,2.625,48
3046,2.4709637,2.6458333,3.2941177,2.125,2.4666667,48
3047,2.4720502,2.7916667,2.9,2.4375,3.0833333,48
3048,2.4727256,2.8125,2.8095238,2.2666667,3.5,48
3049,2.4733958,2.6666667,2.5789473,2.2777777,3.4545455,48
3050,2.4741633,2.7708333,2.3,3.0625,3.1666667,48
3051,2.4748714,2.6875,2.2105262,2.625,3.4615386,48
3052,2.4764645,2.5,2.1052632,1.8666667,3.7142856,48
3053,2.477084,2.7291667,2.2105262,2.9473684,3.3,48
3054,2.477855,2.7291667,2.2941177,2.5263157,3.6666667,48
3055,2.4787054,2.5208333,1.875,2.3809524,3.7272727,48
3056,2.4795399,2.625,2.2142856,2.55,3.142857,48
3057,2.4803808,2.3958333,2.2857144,2.3157895,2.6,48
3058,2.4813437,2.6041667,2.4285715,2.4117646,2.9411764,48
3059,2.4820845,3.0208333,2.9411764,3.2,2.9375,48
3060,2.4833448,2.9166667,2.8823528,3.0625,2.8,48
3061,2.4841437,2.5833333,2.9333334,2.2631578,2.642857,48
3062,2.485424,2.625,3.125,2.2777777,2.5,48
3063,2.4862795,2.5,3.0588236,1.8333334,2.6923077,48
3064,2.4870243,2.125,2.3125,1.3333334,2.9285715,48
3065,2.4877884,2.2916667,2,2.1875,2.7333333,48
3066,2.4885416,2.25,1.5882353,2.6111112,2.6153846,48
3067,2.4900713,2.5,2,2.4210527,3.3333333,48
3068,2.4909015,2.625,1.9411764,2.2222223,4.076923,48
3069,2.4916813,2.625,2.1764705,2.4615386,3.1666667,48
3070,2.4925694,2.7083333,2.4444444,2.6666667,3,48
3071,2.493514,2.8125,2.5,2.8461537,3.1176472,48
3072,2.4945164,2.6041667,2.4210527,2.8333333,2.6470587,48
3073,2.4951353,2.75,2.4736843,3.2307692,2.6875,48
3074,2.4957452,2.8541667,2.5555556,3.125,2.9285715,48
3075,2.4963589,2.8541667,2.6470587,2.7894738,3.25,48
3076,2.4974952,3.0416667,3.6470587,2.2,3.6363637,48
3077,2.4982936,3.1458333,3.2941177,2.5263157,3.9166667,48
3078,2.4990587,3.1041667,3.1578948,2.625,3.6153846,48
3079,2.4997845,3.0833333,3.2941177,2.5,3.8181818,48
3080,2.5005202,3.0625,3.1764705,2.631579,3.5833333,48
3081,2.5012522,2.9791667,2.8823528,2.235294,4,48
3082,2.5019264,2.75,2.7058823,2.3157895,3.5,48
3083,2.5027018,2.6666667,2.7058823,2.3888888,3,48
3084,2.5035055,2.375,2.631579,1.8125,2.6923077,48
3085,2.504535,2.2291667,2.4210527,1.5294118,2.9166667,48
3086,2.5053258,2.1875,2.2105262,1.1764706,3.5833333,48
3087,2.5060868,2.2291667,2,1.7058823,3.3333333,48
3088,2.5068192,2.3541667,1.95,2.2666667,3.0769231,48
3089,2.507634,2.6875,2,3.2142856,3.142857,48
3090,2.5084314,2.6875,2.1052632,2.8823528,3.3333333,48
3091,2.5091987,2.8541667,2.5263157,2.7222223,3.6363637,48
3092,2.5098681,2.7708333,2.8235295,2.25,3.6363637,48
3093,2.510773,2.5416667,2.3888888,2.1052632,3.5454545,48
3094,2.511839,2.8125,2.7142856,2.357143,3.4615386,48
3095,2.5125208,2.7916667,2.6,2.5333333,3.3846154,48
3096,2.5133457,2.9375,2.6666667,2.625,3.642857,48
3097,2.5141854,3,2.6,2.3333333,4.3846154,48
3098,2.5148845,2.875,2.15,2.6470587,4.5454545,48
3099,2.5155382,2.9791667,2.5,2.5882354,4.4545455,48
3100,2.5161543,3.0416667,2.4736843,2.5882354,4.5833335,48
3101,2.5167637,3,1.9523809,3.5294118,4.3,48
3102,2.51744,2.6875,1.8333334,2.6,4.4,48
3103,2.518492,2.625,1.7894737,2.4444444,4.3636365,48
3104,2.5192258,2.375,1.6111112,2.368421,3.6363637,48
3105,2.520072,2.4791667,1.5882353,2.368421,3.9166667,48
3106,2.5209298,2.4583333,1.9444444,2.1111112,3.75,48
3107,2.5217247,2.8125,2.4,2.4761906,3.9166667,48
3108,2.5225425,2.4166667,1.5625,2.7058823,3,48
3109,2.523324,2.3958333,2.375,1.9411764,2.9333334,48
3110,2.5241575,2.375,1.9333333,2.5294118,2.625,48
3111,2.5253258,2.6041667,2,2.5882354,3.2666667,48
3112,2.526235,2.2916667,2.1111112,1.8333334,3.25,48
3113,2.5269976,2.4791667,2,2.3,3.5454545,48
3114,2.5279226,2.6041667,1.9375,2.5,3.9,48
3115,2.5286958,2.6875,2.2777777,2.1052632,4.3636365,48
3116,2.5295498,2.6458333,2.4285715,2.25,3.9,48
3117,2.5304508,2.9583333,2.5789473,2.5789473,4.4,48
3118,2.5311866,2.6458333,2.3888888,2.1,4.2,48
3119,2.532423,2.4166667,1.5882353,2.4545455,3.8888888,48
3120,2.5332403,2.375,1.8636364,2.5882354,3.2222223,48
3121,2.5341525,2.4166667,2,2.4375,3.1818182,48
3122,2.5349364,2.5416667,1.9,2.8333333,3.3,48
3123,2.5358143,2.4583333,2.0555556,2.1052632,3.7272727,48
3124,2.536625,2.6041667,2.1176472,2.1578948,4,48
3125,2.5372632,2.7708333,2.25,2.2631578,4.1538463,48
3126,2.5379663,2.9166667,3.0714285,2.1,3.9285715,48
3127,2.5385995,2.9166667,3.25,2.2222223,3.4285715,48
3128,2.5396657,2.875,3.0625,2.5625,3,48
3129,2.5402384,2.9166667,3.3125,2.6470587,2.8,48
3130,2.540976,2.8541667,2.952381,2.8461537,2.7142856,48
3131,2.5417047,2.625,2.2857144,3.2142856,2.5384614,48
3132,2.542475,2.75,2.1904762,3.5,2.8461537,48
3133,2.5431619,2.6041667,1.5,3.5,3.2857144,48
3134,2.5437887,2.7083333,1.6111112,3.25,3.5,48
3135,2.5444334,2.8958333,2.6875,2.5789473,3.6153846,48
3136,2.545117,2.9791667,3.1111112,2.5,3.5,48
3137,2.5457692,2.7083333,2.764706,1.8421053,4,48
3138,2.5472155,3,2.4736843,2.764706,4.1666665,48
3139,2.547856,2.8541667,2.0555556,2.9375,3.7857144,48
3140,2.548477,2.625,2.15,2.2222223,4.3,48
3141,2.549252,2.7291667,1.9444444,2.45,4.7,48
3142,2.5500724,2.875,2.1764705,2.5,4.6363635,48
3143,2.5508351,2.625,2.5333333,1.95,3.7692308,48
3144,2.551494,2.625,2.75,1.5789474,4,48
3145,2.552227,2.8541667,2.4705882,2.0526316,4.6666665,48
3146,2.5530834,2.8125,2.235294,2.5,4,48
3147,2.554358,3.1041667,2.764706,2.6666667,4.1538463,48
3148,2.5550745,3.1041667,2.9375,3.1176472,3.2666667,48
3149,2.5557845,3.2083333,3.3125,3.3529413,2.9333334,48
3150,2.5565176,3.2708333,3.375,3.1111112,3.357143,48
3151,2.5571523,3.4791667,3.125,3.4705882,3.8666666,48
3152,2.5578537,3.2291667,3.125,2.6470587,4,48
3153,2.558608,3.3333333,3.4117646,3,3.6,48
3154,2.559374,3.5,3.5294118,2.875,4.133333,48
3155,2.5601113,3.3958333,3.764706,2.6875,3.7333333,48
3156,2.5613885,2.9375,3.25,2.6,2.9411764,48
3157,2.5621188,2.875,2.5882354,3.7857144,2.4117646,48
3158,2.5630083,2.875,2.2941177,4.133333,2.3125,48
3159,2.5637975,2.5208333,2.7857144,2.5,2.2857144,48
3160,2.564665,2.6458333,2.5333333,2.95,2.3076923,48
3161,2.5654972,2.8541667,3.1176472,2.8888888,2.4615386,48
3162,2.5663204,2.8958333,3.2222223,2.9333334,2.4666667,48
3163,2.5672238,2.9375,3.25,2.7368422,2.8461537,48
3164,2.5686908,2.8333333,3.1052632,2.6666667,2.642857,48
3165,2.5696812,3.0208333,3.0555556,3.235294,2.6923077,48
3166,2.570516,3.2916667,3.4705882,3.3529413,3,48
3167,2.5713198,3.1666667,3.5294118,3.1666667,2.6923077,48
3168,2.5721006,3.4166667,3.8125,3.4705882,2.9333334,48
3169,2.5728507,3.3541667,3.6,3.2857144,3.0714285,48
3170,2.573709,3.375,3.0526316,3.8333333,3.4117646,48
3171,2.5749805,3,2.6111112,3.8461537,2.764706,48
3172,2.5758634,2.875,2.5,3.625,2.5,48
3173,2.5769176,3.0208333,2.4285715,3.7,2.642857,48
3174,2.5777931,2.7083333,3.1176472,2.2,3,48
3175,2.57861,2.75,2.625,2.15,3.9166667,48
3176,2.5798092,2.9791667,3,2.5238094,3.8181818,48
3177,2.5807042,3.0833333,3.5,2.2272727,4.1666665,48
3178,2.5820174,2.8333333,3.1764705,2.2222223,3.2307692,48
3179,2.5827699,3,2.5882354,3.1578948,3.3333333,48
3180,2.5835676,3.125,3.0555556,3.1666667,3.1666667,48
3181,2.5843449,2.9791667,2.9411764,2.85,3.2727273,48
3182,2.5851302,3.0416667,3.5625,2.2777777,3.4285715,48
3183,2.585867,2.8125,3.3888888,2.1666667,2.9166667,48
3184,2.5866237,2.6875,2.9444444,2.1666667,3.0833333,48
3185,2.5873065,2.8333333,2.6470587,2.5294118,3.4285715,48
3186,2.588038,2.6666667,2.5,2.3888888,3.3333333,48
3187,2.589394,2.7291667,3.0588236,2.3,3,48
3188,2.590026,2.6666667,2.35,2.625,3.25,48
3189,2.590781,2.9375,2.8888888,2.8333333,3.1666667,48
3190,2.5916295,2.9583333,3.1875,2.55,3.3333333,48
3191,2.5922568,3.1458333,3.5,2.75,3.625,48
3192,2.592942,3.2291667,3.7058823,2.409091,4.3333335,48
3193,2.5935874,3.375,3.4705882,2.8823528,3.857143,48
3194,2.594275,2.6041667,2.6111112,2.9375,2.2142856,48
3195,2.5950546,2.7083333,2.4117646,3.3157895,2.1666667,48
3196,2.5963647,2.3333333,2.0555556,2.45,2.6,48
3197,2.5971189,2.4375,2.55,2,3.1111112,48
3198,2.5977752,2.375,2.5263157,1.9473684,2.9,48
3199,2.5986133,2.625,2.25,2.3636363,3.8,48
3200,2.5994148,2.5833333,2.5882354,2.2857144,3.2,48
3201,2.6000886,2.5,2.625,2.142857,3,48
3202,2.600771,2.625,2.5625,2.1176472,3.2666667,48
3203,2.6015167,2.5208333,2.2,2.5625,2.764706,48
3204,2.60226,2.625,2.6,2.2941177,3,48
3205,2.6036325,2.7708333,2.9230769,2.4736843,3,48
3206,2.6043522,2.8125,2.7692308,3.2,2.3333333,48
3207,2.6052086,2.8333333,3.1666667,2.6956522,2.7692308,48
3208,2.6059654,2.7083333,3.7857144,2.047619,2.6153846,48
3209,2.6070504,2.9583333,3.8235295,2,3.25,48
3210,2.6079097,2.7291667,3.1111112,2,3.25,48
3211,2.6088252,2.7708333,3.1666667,1.7222222,3.75,48
3212,2.6096015,2.6666667,2.3157895,2,4,48
3213,2.6109478,2.6666667,2.1578948,3.0666666,2.9285715,48
3214,2.6116123,2.6666667,2.2857144,3.1538463,2.7857144,48
3215,2.6126943,2.7916667,2.65,3.3333333,2.3846154,48
3216,2.6135142,3.125,3.2222223,3.1111112,3,48
3217,2.6142542,3.125,3,3.235294,3.1538463,48
3218,2.614925,3.25,2.8125,3.1,4.0833335,48
3219,2.6155806,2.625,2.8666666,2.1363637,3.2727273,48
3220,2.6163385,2.7291667,2.9375,2.1111112,3.2857144,48
3221,2.6177816,2.8541667,3.0555556,2.2,3.2666667,48
3222,2.6185632,3.0416667,3.357143,2.7142856,3.2307692,48
3223,2.6194444,2.8125,3.125,2.368421,3.0769231,48
3224,2.6201744,2.8958333,3.375,2.3333333,3.2727273,48
3225,2.621028,2.5416667,2.7,1.9375,3.0833333,48
3226,2.6217957,2.4583333,2.4210527,2,3.1666667,48
3227,2.6227407,2.7291667,2.6666667,2.5555556,3.0833333,48
3228,2.6236887,2.875,2.590909,2.857143,3.4166667,48
3229,2.6250803,3.0416667,2.375,3.5714285,3.9,48
3230,2.6257505,2.6458333,1.68,3.5,3.909091,48
3231,2.6265662,2.875,1.8947369,3.1764705,4,48
3232,2.6273599,2.75,2.1052632,2.7,4.2222223,48
3233,2.6280575,3.0208333,2.5263157,2.631579,4.7,48
3234,2.628733,3.3125,2.8947368,2.8333333,4.818182,48
3235,2.6295433,3.625,3.2777777,3.4,4.7,48
3236,2.6304307,3.2083333,3.1176472,2.5238094,4.8,48
3237,2.6319966,3.1875,3,2,5.3636365,48
3238,2.6328049,3.2291667,2.8095238,2,5.5,48
3239,2.6337266,3.0625,2.4,2.1875,5.3333335,48
3240,2.6344485,2.9791667,2.2105262,2.875,4.230769,48
3241,2.6351562,2.8125,2.55,2.857143,3.142857,48
3242,2.635811,2.625,2.6666667,2.875,2.2857144,48
3243,2.636503,2.7708333,3.1176472,2.8235295,2.2857144,48
3244,2.637152,2.5625,2.8421052,3.1333334,1.5714285,48
3245,2.637898,2.75,2.7222223,3.2105262,2,48
3246,2.6391678,2.6458333,2.5789473,2.5333333,2.857143,48
3247,2.640016,2.8125,2.4210527,3.0666666,3.0714285,48
3248,2.6406865,2.8958333,2.3,3.4666667,3.1538463,48
3249,2.641302,2.7291667,1.95,2.857143,3.7142856,48
3250,2.6419766,2.5208333,1.4444444,2.8421052,3.7272727,48
3251,2.6427135,2.3125,1.55,1.8235294,4.4545455,48
3252,2.6433532,2.2291667,1.5454545,1.8,4.181818,48
3253,2.6441371,2.3958333,1.5,2.1578948,4.2727275,48
3254,2.6449013,2.5625,2.0625,1.9444444,3.9285715,48
3255,2.6460652,2.5,2.7142856,2.142857,2.8461537,48
3256,2.6469903,2.7083333,3.0588236,2,2.9411764,48
3257,2.6478183,2.9583333,3.235294,3,2.6666667,48
3258,2.648585,2.9583333,3.1052632,3.2727273,2.6111112,48
3259,2.6492133,2.9375,2.8823528,3.0714285,2.8823528,48
3260,2.6499562,2.8333333,2.764706,3.1764705,2.5,48
3261,2.6507034,2.8125,2.5882354,2.8823528,3,48
3262,2.6513696,2.9583333,2.631579,3.0666666,3.2857144,48
3263,2.6520438,2.7291667,2.5294118,2.6111112,3.1538463,48
3264,2.6532588,2.7916667,2.5714285,2.5454545,3.5,48
3265,2.6539583,2.7708333,2.5882354,2.5789473,3.3333333,48
3266,2.6547675,2.6875,3,2.2,3.090909,48
3267,2.655397,2.75,3.3125,2.1904762,3,48
3268,2.6560001,2.75,3.1176472,2.3,3,48
3269,2.6566098,2.75,2.764706,2.45,3.2727273,48
3270,2.6572554,2.7916667,2.6875,2.4,3.5833333,48
3271,2.657926,2.6458333,2.764706,1.75,4.090909,48
3272,2.6586807,2.7291667,2.4705882,1.8421053,4.5,48
3273,2.6598427,2.6666667,2.1875,2.2222223,3.7857144,48
3274,2.660571,2.6041667,2.3529413,2,4.090909,48
3275,2.661255,2.4583333,2.5263157,1.7368422,3.7,48
3276,2.662229,2.5,2.1904762,2.0625,3.7272727,48
3277,2.6629841,2.375,1.5714285,2.6666667,3.2666667,48
3278,2.6638718,2.5,2,2.8888888,2.6666667,48
3279,2.6646974,2.6875,2.4,2.9375,2.8333333,48
3280,2.6655405,2.7291667,2.1,3.375,2.9166667,48
3281,2.6669776,2.4583333,1.6666666,3.5333333,2.5,48
3282,2.6677668,2.1458333,1.5238096,2.6875,2.5454545,48
3283,2.6687315,2.3333333,1.6521739,2.9285715,3,48
3284,2.6694214,2.625,1.65,3.2777777,3.4,48
3285,2.6702666,2.6875,2,2.952381,3.3,48
3286,2.6711364,2.7708333,2.65,2.375,3.5,48
3287,2.6719098,2.7083333,2.2857144,2.6666667,3.5,48
3288,2.6729012,2.8125,2.9,2.2941177,3.4545455,48
3289,2.6746948,2.6875,2.4705882,2.2,3.909091,48
3290,2.6757073,2.4166667,2,1.9523809,3.75,48
3291,2.6767974,2.7916667,2.4705882,2.235294,3.857143,48
3292,2.6775885,2.875,2.3529413,2.9375,3.4,48
3293,2.678384,3.0416667,2.8823528,2.5294118,3.857143,48
3294,2.6791008,3.0416667,2.875,3.1111112,3.142857,48
3295,2.6801775,2.8541667,3.1111112,2.4117646,3.0769231,48
3296,2.681408,2.7291667,2.9375,2.1111112,3.2857144,48
3297,2.6820283,2.7083333,2.8235295,2,3.3333333,48
3298,2.6827679,2.7708333,2.75,2.8421052,2.6923077,48
3299,2.6833901,2.7916667,3,3.0526316,2.1538463,48
3300,2.6840189,2.7083333,2.6470587,2.7058823,2.7857144,48
3301,2.6848016,2.625,2.4666667,2.2,3.4615386,48
3302,2.6855993,2.8958333,2.8235295,2.4444444,3.6153846,48
3303,2.6862683,2.875,2.8235295,2.75,3.0666666,48
3304,2.6869135,3.0625,2.5294118,3.5,3.1538463,48
3305,2.6879191,3.125,2.7777777,3,3.7692308,48
3306,2.688671,3.0416667,2.625,2.9473684,3.6923077,48
3307,2.6894522,2.7083333,2.0666666,3,3,48
3308,2.690146,2.875,3,2.1176472,3.6923077,48
3309,2.6909895,3.0416667,3.3529413,2.125,3.6666667,48
3310,2.6917212,3.0416667,3.125,2.5555556,3.5714285,48
