iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow
549,0.1300166,0.44848484,0.4909091,0.37313432,0.5116279,165,0.5,0.4,9,9,9,0.73999995
550,0.1305927,0.5060241,0.5740741,0.42372882,0.5283019,166,0.5,0.4,9,9,9,0.84000003
551,0.13799809,0.45783132,0.3773585,0.33333334,0.7234042,166,0.5,0.4,9,9,9,0.76
552,0.1328181,0.55421686,0.7058824,0.46153846,0.52,166,0.5,0.4,9,9,9,0.91999996
553,0.1337516,0.5060241,0.5660377,0.3043478,0.75,166,0.5,0.4,9,9,9,0.84000003
554,0.1306769,0.51497006,0.45,0.5740741,0.5283019,167,0.5,0.4,9,9,9,0.86
555,0.1358313,0.44311377,0.33870968,0.48333332,0.53333336,167,0.5,0.4,9,9,9,0.74
556,0.136632,0.49101797,0.52,0.33333334,0.6875,167,0.5,0.4,9,9,9,0.82
557,0.13520591,0.44642857,0.34375,0.49122807,0.5319149,168,0.5,0.4,9,9,9,0.74999994
558,0.1353348,0.45238096,0.36923078,0.5,0.5106383,168,0.5,0.4,9,9,9,0.76
559,0.13926871,0.5119048,0.6363636,0.3432836,0.6086956,168,0.5,0.4,9,9,9,0.86
560,0.1376001,0.47928995,0.54901963,0.37878788,0.53846157,169,0.5,0.4,9,9,9,0.81000006
561,0.13637741,0.5088757,0.6363636,0.5471698,0.36065573,169,0.5,0.4,9,9,9,0.86
562,0.1351556,0.5147929,0.3888889,0.5967742,0.5471698,169,0.5,0.4,9,9,9,0.87000006
563,0.1525536,0.52662724,0.42857143,0.5263158,0.6530612,169,0.5,0.4,9,9,9,0.89000005
564,0.1397151,0.4882353,0.45454547,0.5,0.50877196,170,0.5,0.4,9,9,9,0.83000004
565,0.1398565,0.5470588,0.6315789,0.4057971,0.65909094,170,0.5,0.4,9,9,9,0.93
566,0.1390011,0.3764706,0.23728813,0.29508197,0.64,170,0.5,0.4,9,9,9,0.64000005
567,0.1411645,0.4269006,0.44642857,0.32307693,0.54,171,0.5,0.4,9,9,9,0.73
568,0.14394899,0.42105263,0.4107143,0.4090909,0.4489796,171,0.5,0.4,9,9,9,0.72
569,0.1439383,0.4385965,0.41666666,0.36666667,0.54901963,171,0.5,0.4,9,9,9,0.75
570,0.136428,0.45614034,0.27586207,0.5409836,0.5576923,171,0.5,0.4,9,9,9,0.78
571,0.1408135,0.44186047,0.36666667,0.4,0.5769231,172,0.5,0.4,9,9,9,0.76
572,0.1424308,0.45348838,0.4814815,0.51785713,0.37096775,172,0.5,0.4,9,9,9,0.78000003
573,0.1407933,0.4651163,0.46774194,0.4262295,0.5102041,172,0.5,0.4,9,9,9,0.8
574,0.1432749,0.45086706,0.38181818,0.42857143,0.54545456,173,0.5,0.4,9,9,9,0.78000003
575,0.1438224,0.5086705,0.375,0.53521127,0.6304348,173,0.5,0.4,9,9,9,0.88
576,0.1420224,0.42196533,0.49122807,0.3283582,0.46938777,173,0.5,0.4,9,9,9,0.73
577,0.14712511,0.43678162,0.25862068,0.33846155,0.7647059,174,0.5,0.4,9,9,9,0.76
578,0.15892449,0.4827586,0.5272727,0.42857143,0.5,174,0.5,0.4,9,9,9,0.84
579,0.1478952,0.5114943,0.30882353,0.4814815,0.8076923,174,0.5,0.4,9,9,9,0.89000005
580,0.1419164,0.37356323,0.4920635,0.3442623,0.26,174,0.5,0.4,9,9,9,0.65000004
581,0.1513385,0.47428572,0.27941176,0.45762712,0.7708333,175,0.5,0.4,9,9,9,0.83000004
582,0.15350911,0.45714286,0.45,0.3968254,0.53846157,175,0.5,0.4,9,9,9,0.8
583,0.14734979,0.3942857,0.52459013,0.22727273,0.45833334,175,0.5,0.4,9,9,9,0.69
584,0.1509947,0.4034091,0.45454547,0.4090909,0.34545454,176,0.5,0.4,9,9,9,0.71
585,0.1490232,0.39772728,0.5272727,0.3432836,0.33333334,176,0.5,0.4,9,9,9,0.7
586,0.1499992,0.4431818,0.3888889,0.4,0.5576923,176,0.5,0.4,9,9,9,0.78
587,0.1499921,0.42372882,0.39344263,0.296875,0.61538464,177,0.5,0.4,9,9,9,0.75
588,0.1480325,0.4463277,0.41935483,0.26027396,0.8095238,177,0.5,0.4,9,9,9,0.79
589,0.1451044,0.4519774,0.45,0.39655173,0.5084746,177,0.5,0.4,9,9,9,0.8
590,0.147146,0.48022598,0.5254237,0.55737704,0.3508772,177,0.5,0.4,9,9,9,0.84999996
591,0.1494403,0.4213483,0.37878788,0.30882353,0.65909094,178,0.5,0.4,9,9,9,0.74999994
592,0.1625884,0.42696628,0.45454547,0.36764705,0.47272727,178,0.5,0.4,9,9,9,0.76
593,0.1589348,0.46067417,0.4918033,0.29411766,0.6530612,178,0.5,0.4,9,9,9,0.82
594,0.1582462,0.45810056,0.57377046,0.2769231,0.5471698,179,0.5,0.4,9,9,9,0.82
595,0.15578009,0.46368715,0.32307693,0.46268657,0.65957445,179,0.5,0.4,9,9,9,0.83
596,0.15292111,0.37430167,0.41935483,0.39344263,0.30357143,179,0.5,0.4,9,9,9,0.66999996
597,0.1571148,0.42222223,0.530303,0.2769231,0.46938777,180,0.5,0.4,9,9,9,0.76
598,0.1592936,0.3611111,0.56666666,0.065789476,0.59090906,180,0.5,0.4,9,9,9,0.65
599,0.1511419,0.47777778,0.36486486,0.73333335,0.4262295,180,0.5,0.4,9,9,9,0.85999995
600,0.16241391,0.41111112,0.33870968,0.44927537,0.4489796,180,0.5,0.4,9,9,9,0.74
601,0.1618397,0.4088398,0.24193548,0.515625,0.47272727,181,0.5,0.4,9,9,9,0.74
602,0.15569821,0.3922652,0.36507937,0.39130434,0.42857143,181,0.5,0.4,9,9,9,0.71
603,0.1557772,0.3756906,0.25757575,0.3188406,0.6304348,181,0.5,0.4,9,9,9,0.68
604,0.1522474,0.34065935,0.36065573,0.36507937,0.29310346,182,0.5,0.4,9,9,9,0.62000006
605,0.1586444,0.3846154,0.41935483,0.30769232,0.43636364,182,0.5,0.4,9,9,9,0.70000005
606,0.16339889,0.5,0.609375,0.51785713,0.37096775,182,0.5,0.4,9,9,9,0.91
607,0.1841886,0.48351648,0.5084746,0.5,0.44262296,182,0.5,0.4,9,9,9,0.88000005
608,0.1640122,0.40983605,0.41666666,0.31506848,0.54,183,0.5,0.4,9,9,9,0.75
609,0.1579852,0.44262296,0.3970588,0.37313432,0.6041667,183,0.5,0.4,9,9,9,0.81000006
610,0.1621872,0.43715847,0.48387095,0.32857144,0.5294118,183,0.5,0.4,9,9,9,0.8
611,0.1661633,0.4293478,0.47368422,0.26027396,0.6111111,184,0.5,0.4,9,9,9,0.78999996
612,0.16407129,0.42391303,0.54545456,0.32857144,0.42372882,184,0.5,0.4,9,9,9,0.78
613,0.18610689,0.38043478,0.4909091,0.24637681,0.43333334,184,0.5,0.4,9,9,9,0.7
614,0.17356259,0.42702702,0.35384616,0.4117647,0.53846157,185,0.5,0.4,9,9,9,0.78999996
615,0.163398,0.3243243,0.42592594,0.2777778,0.2881356,185,0.5,0.4,9,9,9,0.59999996
616,0.16575369,0.44864866,0.5,0.32,0.5740741,185,0.5,0.4,9,9,9,0.83000004
617,0.1629204,0.30810812,0.22727273,0.24637681,0.5,185,0.5,0.4,9,9,9,0.57000005
618,0.16104141,0.39247313,0.53333336,0.31944445,0.33333334,186,0.5,0.4,9,9,9,0.73
619,0.1764555,0.43548387,0.43548387,0.39726028,0.49019608,186,0.5,0.4,9,9,9,0.81
620,0.1684118,0.4408602,0.3548387,0.4,0.5925926,186,0.5,0.4,9,9,9,0.82
621,0.17028861,0.37433156,0.46153846,0.25373134,0.4181818,187,0.5,0.4,9,9,9,0.70000005
622,0.169374,0.36898395,0.375,0.23880596,0.51785713,187,0.5,0.4,9,9,9,0.69
623,0.16522339,0.39037433,0.28125,0.41666666,0.49019608,187,0.5,0.4,9,9,9,0.73
624,0.1738015,0.42553192,0.6909091,0.18181819,0.5,188,0.5,0.4,9,9,9,0.8
625,0.1692782,0.4787234,0.5344828,0.42465752,0.49122807,188,0.5,0.4,9,9,9,0.9
626,0.16654259,0.3723404,0.36507937,0.33333334,0.42857143,188,0.5,0.4,9,9,9,0.7
627,0.1835251,0.36702126,0.53571427,0.24050634,0.3773585,188,0.5,0.4,9,9,9,0.69
628,0.1729238,0.35449734,0.2923077,0.35384616,0.42372882,189,0.5,0.4,9,9,9,0.66999996
629,0.1688943,0.35978836,0.33333334,0.32786885,0.42372882,189,0.5,0.4,9,9,9,0.68
630,0.1708584,0.38624337,0.50877196,0.2972973,0.37931034,189,0.5,0.4,9,9,9,0.72999996
631,0.1711436,0.37894738,0.30985916,0.3939394,0.4528302,190,0.5,0.4,9,9,9,0.72
632,0.1824989,0.3631579,0.20289855,0.453125,0.45614034,190,0.5,0.4,9,9,9,0.69
633,0.16769859,0.41578948,0.37096775,0.47761193,0.39344263,190,0.5,0.4,9,9,9,0.79
634,0.17314419,0.39790577,0.41935483,0.32394367,0.46551725,191,0.5,0.4,9,9,9,0.76
635,0.1782773,0.37172773,0.36666667,0.27272728,0.5185185,191,0.5,0.4,9,9,9,0.71
636,0.17149529,0.31937173,0.40677965,0.2,0.40384614,191,0.5,0.4,9,9,9,0.61
637,0.1765988,0.37696335,0.33846155,0.23287672,0.6226415,191,0.5,0.4,9,9,9,0.71999997
638,0.183188,0.33333334,0.40350878,0.25974026,0.36206895,192,0.5,0.4,9,9,9,0.64
639,0.1917784,0.3125,0.16438356,0.29032257,0.5263158,192,0.5,0.4,9,9,9,0.59999996
640,0.1823369,0.30729166,0.27868852,0.23376623,0.44444445,192,0.5,0.4,9,9,9,0.59
641,0.1745084,0.33678755,0.36507937,0.16216215,0.53571427,193,0.5,0.4,9,9,9,0.65
642,0.1887487,0.33678755,0.3809524,0.19736843,0.4814815,193,0.5,0.4,9,9,9,0.65
643,0.1730682,0.2849741,0.21875,0.29166666,0.3508772,193,0.5,0.4,9,9,9,0.55
644,0.1915932,0.33678755,0.3846154,0.33333334,0.2857143,193,0.5,0.4,9,9,9,0.65
645,0.18188031,0.28865978,0.22950819,0.24050634,0.42592594,194,0.5,0.4,9,9,9,0.56
646,0.1718949,0.3556701,0.20833333,0.47540984,0.40983605,194,0.5,0.4,9,9,9,0.69
647,0.1705808,0.371134,0.25675675,0.4262295,0.45762712,194,0.5,0.4,9,9,9,0.72
648,0.1747763,0.31794873,0.2361111,0.3548387,0.37704918,195,0.5,0.4,9,9,9,0.62000006
649,0.1813875,0.34358975,0.296875,0.34285715,0.39344263,195,0.5,0.4,9,9,9,0.67
650,0.180194,0.33333334,0.3382353,0.26760563,0.4107143,195,0.5,0.4,9,9,9,0.65000004
651,0.18706019,0.2857143,0.3015873,0.21052632,0.36842105,196,0.5,0.4,9,9,9,0.56000006
652,0.1770795,0.3622449,0.26027396,0.3939394,0.45614034,196,0.5,0.4,9,9,9,0.71000004
653,0.1806925,0.30612245,0.27142859,0.37288135,0.2835821,196,0.5,0.4,9,9,9,0.6
654,0.18083489,0.3469388,0.359375,0.25641027,0.46296296,196,0.5,0.4,9,9,9,0.68000007
655,0.1844604,0.2994924,0.34666666,0.33333334,0.20338982,197,0.5,0.4,9,9,9,0.59000003
656,0.20136671,0.2741117,0.24,0.22857143,0.3846154,197,0.5,0.4,9,9,9,0.54
657,0.1846004,0.3147208,0.36231884,0.17567568,0.44444445,197,0.5,0.4,9,9,9,0.62
658,0.1871576,0.28282827,0.34848484,0.21333334,0.2982456,198,0.5,0.4,9,9,9,0.56
659,0.19112621,0.3838384,0.43333334,0.22666667,0.52380955,198,0.5,0.4,9,9,9,0.76
660,0.1886425,0.33838382,0.44067797,0.1392405,0.5,198,0.5,0.4,9,9,9,0.66999996
661,0.18880649,0.38190955,0.28169015,0.3888889,0.5,199,0.5,0.4,9,9,9,0.76
662,0.1953603,0.35678393,0.3809524,0.3125,0.39285713,199,0.5,0.4,9,9,9,0.71000004
663,0.1875103,0.37688443,0.46031746,0.2875,0.4107143,199,0.5,0.4,9,9,9,0.75
664,0.1815087,0.36683416,0.25675675,0.42857143,0.43636364,199,0.5,0.4,9,9,9,0.72999996
665,0.1858376,0.34,0.36363637,0.3529412,0.3030303,200,0.5,0.4,9,9,9,0.68
666,0.1825488,0.31,0.2638889,0.3809524,0.2923077,200,0.5,0.4,9,9,9,0.62
667,0.1897331,0.4,0.29577464,0.47142857,0.44067797,200,0.5,0.4,9,9,9,0.8
668,0.1994286,0.2885572,0.20833333,0.25333333,0.44444445,201,0.5,0.4,9,9,9,0.58
669,0.1856017,0.31840795,0.25373134,0.28,0.44067797,201,0.5,0.4,9,9,9,0.64
670,0.1828219,0.27363184,0.2535211,0.30882353,0.2580645,201,0.5,0.4,9,9,9,0.55
671,0.1907203,0.29353234,0.2835821,0.23684211,0.37931034,201,0.5,0.4,9,9,9,0.59000003
672,0.1938183,0.31683168,0.2278481,0.32876712,0.44,202,0.5,0.4,9,9,9,0.64
673,0.18756941,0.3019802,0.22058824,0.32,0.37288135,202,0.5,0.4,9,9,9,0.61
674,0.1835212,0.3910891,0.40625,0.38356164,0.3846154,202,0.5,0.4,9,9,9,0.79
675,0.19347261,0.32512316,0.37313432,0.22857143,0.37878788,203,0.5,0.4,9,9,9,0.66
676,0.1893595,0.25615764,0.25316456,0.23076923,0.2881356,203,0.5,0.4,9,9,9,0.52
677,0.1990725,0.32019705,0.37704918,0.1744186,0.48214287,203,0.5,0.4,9,9,9,0.65
678,0.1934048,0.30392158,0.25,0.3,0.37096775,204,0.5,0.4,9,9,9,0.62
679,0.2109253,0.27941176,0.2112676,0.17948718,0.5090909,204,0.5,0.4,9,9,9,0.57
680,0.1981136,0.3382353,0.203125,0.37037036,0.44067797,204,0.5,0.4,9,9,9,0.69
681,0.1981927,0.34313726,0.12048193,0.45588234,0.5471698,204,0.5,0.4,9,9,9,0.7
682,0.1992691,0.31707317,0.3846154,0.2777778,0.29411766,205,0.5,0.4,9,9,9,0.65
683,0.2076171,0.2682927,0.265625,0.19753087,0.36666667,205,0.5,0.4,9,9,9,0.55
684,0.1916991,0.34146342,0.36764705,0.31428573,0.3432836,205,0.5,0.4,9,9,9,0.7
685,0.2084561,0.2815534,0.43333334,0.16455697,0.2835821,206,0.5,0.4,9,9,9,0.58
686,0.1987254,0.30582523,0.2236842,0.29577464,0.42372882,206,0.5,0.4,9,9,9,0.62999994
687,0.1984407,0.36407766,0.47540984,0.2948718,0.3432836,206,0.5,0.4,9,9,9,0.74999994
688,0.20695059,0.28019324,0.3043478,0.19753087,0.36842105,207,0.5,0.4,9,9,9,0.58
689,0.2137286,0.28019324,0.30769232,0.14814815,0.4262295,207,0.5,0.4,9,9,9,0.58
690,0.217112,0.25603864,0.24324325,0.20512821,0.34545454,207,0.5,0.4,9,9,9,0.53
691,0.2021131,0.30917874,0.2,0.31578946,0.4262295,207,0.5,0.4,9,9,9,0.64
692,0.23602791,0.24038461,0.36065573,0.11956522,0.3090909,208,0.5,0.4,9,9,9,0.49999997
693,0.1988218,0.3028846,0.25714287,0.2820513,0.38333333,208,0.5,0.4,9,9,9,0.62999994
694,0.2141897,0.31730768,0.22857143,0.32876712,0.4,208,0.5,0.4,9,9,9,0.65999997
695,0.1966378,0.24401914,0.23529412,0.27941176,0.21917808,209,0.5,0.4,9,9,9,0.51
696,0.20541981,0.33014354,0.12328767,0.35897437,0.55172414,209,0.5,0.4,9,9,9,0.69
697,0.2089544,0.3014354,0.27142859,0.21052632,0.44444445,209,0.5,0.4,9,9,9,0.63
698,0.2122755,0.2809524,0.28985506,0.2195122,0.3559322,210,0.5,0.4,9,9,9,0.59
699,0.2012019,0.2761905,0.22972973,0.2739726,0.33333334,210,0.5,0.4,9,9,9,0.58
700,0.2210405,0.30476192,0.3768116,0.2631579,0.2769231,210,0.5,0.4,9,9,9,0.64
701,0.2081497,0.26666668,0.2835821,0.27272728,0.24242425,210,0.5,0.4,9,9,9,0.56
702,0.2065494,0.25118482,0.3382353,0.21621622,0.20289855,211,0.5,0.4,9,9,9,0.53
703,0.201066,0.27014217,0.2,0.390625,0.2361111,211,0.5,0.4,9,9,9,0.56999993
704,0.20920339,0.26540285,0.24358974,0.25,0.30769232,211,0.5,0.4,9,9,9,0.56
705,0.2113852,0.2735849,0.24324325,0.29333332,0.2857143,212,0.5,0.4,9,9,9,0.58
706,0.2111453,0.2783019,0.21333334,0.2,0.47368422,212,0.5,0.4,9,9,9,0.59
707,0.2226968,0.26415095,0.2753623,0.16666667,0.3898305,212,0.5,0.4,9,9,9,0.56
708,0.2236323,0.2688679,0.2777778,0.30487806,0.20689656,212,0.5,0.4,9,9,9,0.56999993
709,0.21251939,0.27230048,0.21333334,0.2625,0.36206895,213,0.5,0.4,9,9,9,0.58000004
710,0.2187327,0.24413146,0.17105263,0.23684211,0.3442623,213,0.5,0.4,9,9,9,0.52000004
711,0.2273059,0.26291078,0.26865673,0.24096386,0.2857143,213,0.5,0.4,9,9,9,0.56
712,0.2104931,0.2990654,0.24,0.25333333,0.421875,214,0.5,0.4,9,9,9,0.64
713,0.2128603,0.28037384,0.25,0.2,0.41269842,214,0.5,0.4,9,9,9,0.6
714,0.2060931,0.28504673,0.29166666,0.27027026,0.29411766,214,0.5,0.4,9,9,9,0.61
715,0.2202423,0.2744186,0.29411766,0.11904762,0.46031746,215,0.5,0.4,9,9,9,0.59
716,0.2136932,0.26046512,0.25,0.3,0.2238806,215,0.5,0.4,9,9,9,0.56
717,0.21175711,0.21860465,0.2361111,0.1375,0.3015873,215,0.5,0.4,9,9,9,0.47000003
718,0.218414,0.24186046,0.24,0.22972973,0.25757575,215,0.5,0.4,9,9,9,0.52000004
719,0.22843951,0.21296297,0.24193548,0.10638298,0.35,216,0.5,0.4,9,9,9,0.46000004
720,0.226784,0.3148148,0.27941176,0.27710843,0.4,216,0.5,0.4,9,9,9,0.68
721,0.21469711,0.23148148,0.21794872,0.1625,0.3448276,216,0.5,0.4,9,9,9,0.5
722,0.2170735,0.24423963,0.20481928,0.2027027,0.35,217,0.5,0.4,9,9,9,0.53000003
723,0.21488819,0.24884793,0.3030303,0.18072289,0.27941176,217,0.5,0.4,9,9,9,0.54
724,0.22851501,0.23963134,0.24637681,0.0989011,0.45614034,217,0.5,0.4,9,9,9,0.52000004
725,0.2111096,0.23853211,0.25,0.29166666,0.17142858,218,0.5,0.4,9,9,9,0.52000004
726,0.2178383,0.26605505,0.24657534,0.20987654,0.359375,218,0.5,0.4,9,9,9,0.58000004
727,0.2353768,0.22477064,0.16216215,0.19277108,0.3442623,218,0.5,0.4,9,9,9,0.49
728,0.22673671,0.19266056,0.3548387,0.14814815,0.10666667,218,0.5,0.4,9,9,9,0.42000002
729,0.23122579,0.23287672,0.15,0.20779221,0.37096775,219,0.5,0.4,9,9,9,0.51000005
730,0.240802,0.25114155,0.16438356,0.2,0.4090909,219,0.5,0.4,9,9,9,0.55
731,0.22926259,0.23744293,0.30985916,0.10344828,0.3442623,219,0.5,0.4,9,9,9,0.52000004
732,0.21947351,0.2590909,0.19512194,0.29333332,0.3015873,220,0.5,0.4,9,9,9,0.57
733,0.2381306,0.2590909,0.390625,0.13636364,0.29411766,220,0.5,0.4,9,9,9,0.57
734,0.2212148,0.18181819,0.14666666,0.1125,0.30769232,220,0.5,0.4,9,9,9,0.4
735,0.2282248,0.23636363,0.2837838,0.20779221,0.2173913,220,0.5,0.4,9,9,9,0.52
736,0.2255619,0.280543,0.22352941,0.17333333,0.4918033,221,0.5,0.4,9,9,9,0.62000006
737,0.2234611,0.2760181,0.17105263,0.3,0.36,221,0.5,0.4,9,9,9,0.61
738,0.22523369,0.22624435,0.22222222,0.14457831,0.33333334,221,0.5,0.4,9,9,9,0.5
739,0.22819631,0.21621622,0.2236842,0.084337346,0.3809524,222,0.5,0.4,9,9,9,0.48000002
740,0.24757501,0.26126125,0.2857143,0.23170732,0.27142859,222,0.5,0.4,9,9,9,0.58
741,0.2253533,0.23423423,0.32352942,0.19512194,0.19444445,222,0.5,0.4,9,9,9,0.52
742,0.2354391,0.20627803,0.17721519,0.23376623,0.20895523,223,0.5,0.4,9,9,9,0.46
743,0.22555271,0.21973094,0.12658228,0.23076923,0.3181818,223,0.5,0.4,9,9,9,0.49
744,0.2296746,0.2690583,0.2027027,0.30588236,0.296875,223,0.5,0.4,9,9,9,0.59999996
745,0.22559449,0.21973094,0.09756097,0.21333334,0.37878788,223,0.5,0.4,9,9,9,0.49
746,0.2468854,0.22767857,0.30136988,0.11904762,0.2835821,224,0.5,0.4,9,9,9,0.51
747,0.23975049,0.20535715,0.1969697,0.13541667,0.32258064,224,0.5,0.4,9,9,9,0.46
748,0.2283059,0.25892857,0.21621622,0.25641027,0.30555555,224,0.5,0.4,9,9,9,0.58
749,0.25522178,0.2,0.24285714,0.14444445,0.23076923,225,0.5,0.4,9,9,9,0.45000002
750,0.2409581,0.22222222,0.23376623,0.23076923,0.2,225,0.5,0.4,9,9,9,0.5
751,0.2356615,0.24,0.23943663,0.18292683,0.30555555,225,0.5,0.4,9,9,9,0.53999996
752,0.2392735,0.18584071,0.12820514,0.15294118,0.3015873,226,0.5,0.4,9,9,9,0.42000002
753,0.2378669,0.23451327,0.18309858,0.12087912,0.453125,226,0.5,0.4,9,9,9,0.53
754,0.2568151,0.2300885,0.1884058,0.14130434,0.4,226,0.5,0.4,9,9,9,0.52000004
755,0.2396093,0.27433628,0.19767442,0.20238096,0.5,226,0.5,0.4,9,9,9,0.62
756,0.2332376,0.21145375,0.15384616,0.29577464,0.1923077,227,0.5,0.4,9,9,9,0.48000002
757,0.2466908,0.18061674,0.14473684,0.2345679,0.15714286,227,0.5,0.4,9,9,9,0.41
758,0.2530941,0.1938326,0.12941177,0.13414635,0.36666667,227,0.5,0.4,9,9,9,0.44
759,0.24920419,0.21052632,0.19753087,0.17857143,0.26984128,228,0.5,0.4,9,9,9,0.48
760,0.2436907,0.27631578,0.23076923,0.29761904,0.3030303,228,0.5,0.4,9,9,9,0.63
761,0.2391527,0.20614035,0.27027026,0.13414635,0.22222222,228,0.5,0.4,9,9,9,0.47
762,0.2330407,0.20087336,0.2,0.21621622,0.18666667,229,0.5,0.4,9,9,9,0.45999998
763,0.2455343,0.20524018,0.175,0.18309858,0.25641027,229,0.5,0.4,9,9,9,0.47
764,0.2367454,0.22270742,0.12195122,0.35820895,0.2125,229,0.5,0.4,9,9,9,0.51
765,0.2412686,0.1790393,0.16438356,0.19736843,0.175,229,0.5,0.4,9,9,9,0.41
766,0.2415639,0.23043478,0.3181818,0.14583333,0.2647059,230,0.5,0.4,9,9,9,0.53
767,0.2533026,0.20434782,0.11111111,0.2820513,0.22535211,230,0.5,0.4,9,9,9,0.46999997
768,0.2503404,0.19565217,0.2535211,0.12643678,0.22222222,230,0.5,0.4,9,9,9,0.45
769,0.2464635,0.21212122,0.20987654,0.10227273,0.37096775,231,0.5,0.4,9,9,9,0.49
770,0.2510319,0.19480519,0.26923078,0.15189873,0.16216215,231,0.5,0.4,9,9,9,0.45
771,0.2677406,0.19480519,0.27941176,0.14285715,0.17721519,231,0.5,0.4,9,9,9,0.45
772,0.2520275,0.22077923,0.20481928,0.12941177,0.36507937,231,0.5,0.4,9,9,9,0.51
773,0.23762819,0.2112069,0.14285715,0.35135135,0.14864865,232,0.5,0.4,9,9,9,0.48999998
774,0.2778061,0.22413793,0.225,0.12643678,0.35384616,232,0.5,0.4,9,9,9,0.52
775,0.2658802,0.2672414,0.32394367,0.19318181,0.30136988,232,0.5,0.4,9,9,9,0.62
776,0.2611667,0.17596567,0.19480519,0.16049382,0.17333333,233,0.5,0.4,9,9,9,0.41
777,0.24360739,0.18025751,0.18181819,0.11392405,0.24675325,233,0.5,0.4,9,9,9,0.42
778,0.2567396,0.20600858,0.13414635,0.20238096,0.29850745,233,0.5,0.4,9,9,9,0.48
779,0.2470092,0.17948718,0.16470589,0.1875,0.1884058,234,0.5,0.4,9,9,9,0.42
780,0.2560168,0.1923077,0.24,0.12087912,0.23529412,234,0.5,0.4,9,9,9,0.45
781,0.26308408,0.1965812,0.3043478,0.17857143,0.12345679,234,0.5,0.4,9,9,9,0.45999998
782,0.2535264,0.18376069,0.1625,0.14444445,0.265625,234,0.5,0.4,9,9,9,0.43
783,0.250624,0.22553192,0.29113925,0.13414635,0.25675675,235,0.5,0.4,9,9,9,0.53
784,0.2747687,0.22553192,0.3026316,0.12048193,0.2631579,235,0.5,0.4,9,9,9,0.53
785,0.2595896,0.2212766,0.28767124,0.13483146,0.26027396,235,0.5,0.4,9,9,9,0.52
786,0.2579368,0.1440678,0.14285715,0.06666667,0.24637681,236,0.5,0.4,9,9,9,0.33999997
787,0.259148,0.23728813,0.2972973,0.21978022,0.1971831,236,0.5,0.4,9,9,9,0.55999994
788,0.262475,0.20762712,0.19480519,0.19767442,0.23287672,236,0.5,0.4,9,9,9,0.48999998
789,0.2583235,0.16877638,0.27631578,0.15,0.086419754,237,0.5,0.4,9,9,9,0.4
790,0.2532858,0.19409283,0.16666667,0.278481,0.1375,237,0.5,0.4,9,9,9,0.45999998
791,0.2516061,0.1392405,0.12345679,0.09638554,0.20547946,237,0.5,0.4,9,9,9,0.32999998
792,0.2557789,0.16455697,0.11764706,0.24637681,0.14457831,237,0.5,0.4,9,9,9,0.39
793,0.2679607,0.23529412,0.25641027,0.14942528,0.31506848,238,0.5,0.4,9,9,9,0.56
794,0.2631671,0.15126051,0.071428575,0.1627907,0.23529412,238,0.5,0.4,9,9,9,0.36000004
795,0.2652542,0.19327731,0.2236842,0.125,0.24324325,238,0.5,0.4,9,9,9,0.46000004
796,0.2619186,0.18828452,0.10714286,0.13636364,0.35820895,239,0.5,0.4,9,9,9,0.45000002
797,0.2684224,0.18828452,0.22666667,0.15294118,0.18987341,239,0.5,0.4,9,9,9,0.45000002
798,0.2605436,0.12133891,0.17391305,0.06741573,0.13580246,239,0.5,0.4,9,9,9,0.29000002
799,0.2705682,0.19583334,0.24050634,0.13483146,0.22222222,240,0.5,0.4,9,9,9,0.47000003
800,0.2601263,0.17083333,0.10465116,0.16049382,0.26027396,240,0.5,0.4,9,9,9,0.41000003
801,0.2735627,0.14166667,0.12048193,0.14285715,0.1625,240,0.5,0.4,9,9,9,0.34
802,0.2668398,0.18333334,0.2125,0.09638554,0.24675325,240,0.5,0.4,9,9,9,0.44000003
803,0.2691947,0.17427386,0.22077923,0.1875,0.11904762,241,0.5,0.4,9,9,9,0.42000002
804,0.26562178,0.14522822,0.1764706,0.15584415,0.101265825,241,0.5,0.4,9,9,9,0.35000002
805,0.2610692,0.19087137,0.17721519,0.23529412,0.15584415,241,0.5,0.4,9,9,9,0.46000004
806,0.2600232,0.18595041,0.11111111,0.2195122,0.24285714,242,0.5,0.4,9,9,9,0.45000002
807,0.276754,0.1694215,0.23529412,0.097826086,0.19512194,242,0.5,0.4,9,9,9,0.41000003
808,0.2752642,0.18181819,0.15853658,0.13793103,0.26027396,242,0.5,0.4,9,9,9,0.44000003
809,0.2918615,0.1694215,0.2535211,0.09411765,0.1744186,242,0.5,0.4,9,9,9,0.41000003
810,0.2759127,0.16049382,0.15294118,0.16867469,0.16,243,0.5,0.4,9,9,9,0.39
811,0.26913092,0.1563786,0.13580246,0.10465116,0.23684211,243,0.5,0.4,9,9,9,0.38
812,0.2818546,0.1399177,0.16666667,0.097826086,0.16438356,243,0.5,0.4,9,9,9,0.34000003
813,0.2737602,0.15163934,0.1923077,0.12222222,0.14473684,244,0.5,0.4,9,9,9,0.37
814,0.27220443,0.14344262,0.20253165,0.13414635,0.09638554,244,0.5,0.4,9,9,9,0.35
815,0.2670125,0.20081967,0.12643678,0.14942528,0.35714287,244,0.5,0.4,9,9,9,0.49
