iteration,time,average_speed,average_speed_lane_0,average_speed_lane_1,average_speed_lane_2,vehicle_count,lane_change_probability,deceleration_probability,max_speed_lane_1,max_speed_lane_2,max_speed_lane_3,flow
587,0.2266005,1.898305,2.6666667,1.3333334,2,59,0.5,0.4,9,9,9,1.1199999
588,0.3561126,1.9830508,1.8333334,1.35,3.0666666,59,0.5,0.4,9,9,9,1.17
589,0.32866952,2.1355932,1.5294118,2.4642856,2.2142856,59,0.5,0.4,9,9,9,1.2599999
590,0.2604452,1.6440678,2,1.5,1.3888888,59,0.5,0.4,9,9,9,0.9699999
591,0.301964,2.0508475,2.2,2.3809524,1.5,59,0.5,0.4,9,9,9,1.21
592,0.2626013,1.8813559,1.8571428,1.7619047,2.0588236,59,0.5,0.4,9,9,9,1.1099999
593,0.2333647,1.9830508,2,1.7619047,2.2222223,59,0.5,0.4,9,9,9,1.17
594,0.269247,1.9322034,2,1.44,2.7142856,59,0.5,0.4,9,9,9,1.14
595,0.2522738,2.220339,1.9523809,1.9545455,2.9375,59,0.5,0.4,9,9,9,1.31
596,0.2660798,1.9491526,1.8095238,1.8636364,2.25,59,0.5,0.4,9,9,9,1.15
597,0.2810102,1.9833333,1.2272727,2.2,2.6666667,60,0.5,0.4,9,9,9,1.19
598,0.2837233,2.0666666,2.2857144,1.7142857,2.2222223,60,0.5,0.4,9,9,9,1.24
599,0.22503449,1.6333333,1.4074074,1.7619047,1.9166666,60,0.5,0.4,9,9,9,0.98
600,0.23275569,1.9666667,1.7916666,1.8421053,2.3529413,60,0.5,0.4,9,9,9,1.1800001
601,0.24534579,2.0833333,1.9047619,2.0434783,2.375,60,0.5,0.4,9,9,9,1.25
602,0.2173093,1.9166666,1.9444444,1.9545455,1.85,60,0.5,0.4,9,9,9,1.15
603,0.2169619,1.7666667,2,1.7272727,1.6190476,60,0.5,0.4,9,9,9,1.0600001
604,0.24354449,2.0666666,1.8421053,2.409091,1.8947369,60,0.5,0.4,9,9,9,1.24
605,0.2630192,1.9666667,1.7727273,1.6363636,2.6875,60,0.5,0.4,9,9,9,1.1800001
606,0.2456805,2.0666666,1.9523809,1.9545455,2.3529413,60,0.5,0.4,9,9,9,1.24
607,0.222459,2.05,1.8235294,1.625,2.7894738,60,0.5,0.4,9,9,9,1.23
608,0.2261744,1.704918,1.3636364,2,1.7894737,61,0.5,0.4,9,9,9,1.04
609,0.2415781,1.9344262,2.3333333,1.6071428,2.0666666,61,0.5,0.4,9,9,9,1.18
610,0.2231056,1.8852459,1.7083334,1.6521739,2.5714285,61,0.5,0.4,9,9,9,1.1500001
611,0.2244589,1.7704918,2.0454545,1.4761904,1.7777778,61,0.5,0.4,9,9,9,1.08
612,0.2199032,2.180328,1.8,1.6666666,3.2222223,61,0.5,0.4,9,9,9,1.33
613,0.2249517,2.081967,1.6818181,1.8695652,2.9375,61,0.5,0.4,9,9,9,1.27
614,0.2223376,1.8196721,1.0384616,1.9,3.0666666,61,0.5,0.4,9,9,9,1.11
615,0.2430002,2.0327868,1.8421053,2.1363637,2.1,61,0.5,0.4,9,9,9,1.24
616,0.2213622,1.8032787,2.142857,1.4583334,1.875,61,0.5,0.4,9,9,9,1.1
617,0.2210903,1.9672132,1.8636364,1.7916666,2.4,61,0.5,0.4,9,9,9,1.2
618,0.23081501,1.8548387,1.6153846,1.7894737,2.2941177,62,0.5,0.4,9,9,9,1.15
619,0.2281015,1.7580645,1.7037038,1.45,2.2666667,62,0.5,0.4,9,9,9,1.09
620,0.2342345,2.3064516,1.9,2.2173913,2.8421052,62,0.5,0.4,9,9,9,1.43
621,0.23551351,1.5,1.55,1.6521739,1.2631578,62,0.5,0.4,9,9,9,0.93
622,0.2642948,1.7419355,1.28,1.5714285,2.6875,62,0.5,0.4,9,9,9,1.08
623,0.2272491,2.064516,1.5769231,2.2857144,2.6,62,0.5,0.4,9,9,9,1.28
624,0.2409798,1.7903225,1.125,1.7916666,2.9285715,62,0.5,0.4,9,9,9,1.11
625,0.228955,1.3870968,1.4761904,1.3043479,1.3888888,62,0.5,0.4,9,9,9,0.86
626,0.2301299,1.9354838,1.44,1.6086956,3.357143,62,0.5,0.4,9,9,9,1.1999999
627,0.22713181,1.8064516,1.5217391,1.6666666,2.4666667,62,0.5,0.4,9,9,9,1.12
628,0.23773831,1.7460318,1.5909091,1.8181819,1.8421053,63,0.5,0.4,9,9,9,1.1
629,0.23282339,2.0317461,1.6923077,2.25,2.2857144,63,0.5,0.4,9,9,9,1.2800001
630,0.2336702,1.7936507,2,1.2307693,2.4666667,63,0.5,0.4,9,9,9,1.13
631,0.2347528,1.968254,1.5555556,1.8421053,2.764706,63,0.5,0.4,9,9,9,1.24
632,0.2360448,1.6666666,1.6153846,1.6842105,1.7222222,63,0.5,0.4,9,9,9,1.05
633,0.2784266,1.7619047,1.3103448,2.0588236,2.235294,63,0.5,0.4,9,9,9,1.11
634,0.2445286,1.5079365,1.5652174,1.3333334,1.6875,63,0.5,0.4,9,9,9,0.95
635,0.2339169,1.7460318,1.3333334,2.142857,1.8333334,63,0.5,0.4,9,9,9,1.1
636,0.2642435,1.6825397,1.92,1.4782609,1.6,63,0.5,0.4,9,9,9,1.0600001
637,0.2383344,1.7777778,1.6,1.9545455,1.8125,63,0.5,0.4,9,9,9,1.12
638,0.243068,1.890625,1.68,1.9545455,2.1176472,64,0.5,0.4,9,9,9,1.2099999
639,0.2645837,1.75,1.7727273,1.56,2,64,0.5,0.4,9,9,9,1.12
640,0.2401268,1.796875,1.44,1.8636364,2.235294,64,0.5,0.4,9,9,9,1.15
641,0.23804769,1.53125,1.4,1.9130435,1.1875,64,0.5,0.4,9,9,9,0.97999996
642,0.2536765,1.84375,1.64,1.5714285,2.4444444,64,0.5,0.4,9,9,9,1.18
643,0.2376424,1.71875,1.5652174,1.4285715,2.2,64,0.5,0.4,9,9,9,1.1
644,0.24072659,1.921875,1.8076923,1.7391304,2.4,64,0.5,0.4,9,9,9,1.23
645,0.24028191,1.875,1.75,1.6,2.5333333,64,0.5,0.4,9,9,9,1.1999999
646,0.24038179,1.96875,1.826087,1.8695652,2.2777777,64,0.5,0.4,9,9,9,1.26
647,0.2410309,1.46875,1.4,1.2083334,2,64,0.5,0.4,9,9,9,0.94
648,0.25849742,1.7384615,1.3478261,2.347826,1.4736842,65,0.5,0.4,9,9,9,1.1299999
649,0.2460098,1.8307692,1.6086956,1.9166666,2,65,0.5,0.4,9,9,9,1.1899999
650,0.2484411,1.8615384,1.4,2,2.3529413,65,0.5,0.4,9,9,9,1.2099999
651,0.2609013,2.0769231,1.7727273,2.16,2.3333333,65,0.5,0.4,9,9,9,1.35
652,0.2514304,1.9538461,1.8636364,1.6538461,2.5294118,65,0.5,0.4,9,9,9,1.2699999
653,0.24711901,1.6,1.6666666,1.2580645,2.3076923,65,0.5,0.4,9,9,9,1.04
654,0.2454,1.7076923,1.826087,1.5925926,1.7333333,65,0.5,0.4,9,9,9,1.1099999
655,0.2471873,1.7538462,1.4444444,1.8,2.1666667,65,0.5,0.4,9,9,9,1.14
656,0.2488763,1.7384615,1.4583334,1.7083334,2.1764705,65,0.5,0.4,9,9,9,1.1299999
657,0.2470016,1.8461539,1.7826087,1.45,2.2727273,65,0.5,0.4,9,9,9,1.1999999
658,0.2541392,1.6363636,1.7083334,1.3181819,1.9,66,0.5,0.4,9,9,9,1.08
659,0.2673333,1.8939394,1.5789474,2.0370371,2,66,0.5,0.4,9,9,9,1.25
660,0.289968,1.6666666,1.4583334,1.6296296,2.0666666,66,0.5,0.4,9,9,9,1.1
661,0.2544364,1.6515151,1.5925926,1.7727273,1.5882353,66,0.5,0.4,9,9,9,1.09
662,0.2897257,1.9090909,1.76,1.3333334,2.9411764,66,0.5,0.4,9,9,9,1.26
663,0.3190846,1.8484849,2.24,1.1363636,2.1578948,66,0.5,0.4,9,9,9,1.22
664,0.28545243,1.7575758,1.84,1.15,2.2380953,66,0.5,0.4,9,9,9,1.1600001
665,0.27636123,1.8484849,1.5454545,1.7777778,2.3529413,66,0.5,0.4,9,9,9,1.22
666,0.2714222,1.8484849,1.24,2.0952382,2.35,66,0.5,0.4,9,9,9,1.22
667,0.2755399,1.6666666,1.72,1.2307693,2.3333333,66,0.5,0.4,9,9,9,1.1
668,0.2628804,1.3731344,1.1428572,1.2692307,1.75,67,0.5,0.4,9,9,9,0.9200001
669,0.26617858,1.761194,1.4583334,1.8,2.1111112,67,0.5,0.4,9,9,9,1.18
670,0.2850336,1.3880597,1.1935484,1.4,1.75,67,0.5,0.4,9,9,9,0.93000007
671,0.28282028,1.6268656,1.5384616,1.48,2,67,0.5,0.4,9,9,9,1.09
672,0.2805244,1.641791,1.6190476,1.6785715,1.6111112,67,0.5,0.4,9,9,9,1.1
673,0.2831439,1.9104477,1.5454545,2.125,2.047619,67,0.5,0.4,9,9,9,1.28
674,0.31760052,1.8208956,1.36,1.9583334,2.2777777,67,0.5,0.4,9,9,9,1.22
675,0.2847338,1.7313433,1.7727273,1.5238096,1.875,67,0.5,0.4,9,9,9,1.16
676,0.28799778,1.4029851,1.3913044,1.56,1.2105263,67,0.5,0.4,9,9,9,0.94000006
677,0.29194942,1.7164179,1.6666666,1.7826087,1.7,67,0.5,0.4,9,9,9,1.15
678,0.3174872,1.5,1.35,1.5384616,1.5909091,68,0.5,0.4,9,9,9,1.02
679,0.29415432,1.3382353,1.04,2,0.95,68,0.5,0.4,9,9,9,0.90999997
680,0.27705172,1.75,1.44,1.5,2.5882354,68,0.5,0.4,9,9,9,1.19
681,0.285353,2,1.4761904,1.9333333,2.764706,68,0.5,0.4,9,9,9,1.36
682,0.33614978,1.5882353,1.36,1.5555556,2,68,0.5,0.4,9,9,9,1.08
683,0.2844685,1.7941177,2,1.3076923,2.2,68,0.5,0.4,9,9,9,1.22
684,0.2696679,1.6617647,1.7727273,1.5185186,1.7368422,68,0.5,0.4,9,9,9,1.13
685,0.2920311,1.367647,1.4347826,1.2962962,1.3888888,68,0.5,0.4,9,9,9,0.93
686,0.27373618,1.7352941,1.65,1.3703704,2.2857144,68,0.5,0.4,9,9,9,1.18
687,0.2784314,1.9705882,1.8518518,1.6923077,2.6666667,68,0.5,0.4,9,9,9,1.34
688,0.2993225,1.4927536,1.8181819,1.0714285,1.7368422,69,0.5,0.4,9,9,9,1.03
689,0.2990982,1.3768116,1.0769231,1.3913044,1.75,69,0.5,0.4,9,9,9,0.95
690,0.3219288,1.4057971,1.2857143,0.9310345,2.2631578,69,0.5,0.4,9,9,9,0.97
691,0.3043215,1.5217391,1.5217391,1.7037038,1.2631578,69,0.5,0.4,9,9,9,1.05
692,0.29099208,1.7971015,1.52,1.826087,2.0952382,69,0.5,0.4,9,9,9,1.24
693,0.2827015,1.7391304,2.2307692,1.4782609,1.4,69,0.5,0.4,9,9,9,1.1999999
694,0.30907398,1.5652174,1.2333333,1.2173913,2.6875,69,0.5,0.4,9,9,9,1.08
695,0.2964016,1.6086956,1.9090909,1.1724138,1.9444444,69,0.5,0.4,9,9,9,1.11
696,0.3235946,1.7826087,1.6521739,1.84,1.8571428,69,0.5,0.4,9,9,9,1.23
697,0.3484425,1.5942029,1.0384616,1.6206896,2.5714285,69,0.5,0.4,9,9,9,1.1
698,0.3096773,1.6,1.7692307,1.4583334,1.55,70,0.5,0.4,9,9,9,1.12
699,0.2910944,1.3571428,1.32,1.5555556,1.1111112,70,0.5,0.4,9,9,9,0.9499999
700,0.30368292,1.5142857,1.3809524,1.5,1.6521739,70,0.5,0.4,9,9,9,1.06
701,0.2872703,1.8285714,1.1481482,1.9583334,2.631579,70,0.5,0.4,9,9,9,1.28
702,0.2809952,1.6285714,1.3076923,1.4347826,2.2380953,70,0.5,0.4,9,9,9,1.14
703,0.3026211,1.6,1.1851852,1.8636364,1.8571428,70,0.5,0.4,9,9,9,1.12
704,0.35993972,1.8285714,1.6521739,2,1.8181819,70,0.5,0.4,9,9,9,1.28
705,0.2938328,1.7428571,1.44,1.5555556,2.4444444,70,0.5,0.4,9,9,9,1.2199999
706,0.2844127,1.9,1.7142857,1.6190476,2.4285715,70,0.5,0.4,9,9,9,1.3299999
707,0.3038525,1.8,1.5555556,1.12,3.1111112,70,0.5,0.4,9,9,9,1.26
708,0.288607,1.7,1.3478261,1.6666666,2.0869565,70,0.5,0.4,9,9,9,1.19
709,0.2843439,1.5915493,1.6666666,1.7083334,1.35,71,0.5,0.4,9,9,9,1.13
710,0.2869329,1.3943661,1.6818181,1.1,1.5263158,71,0.5,0.4,9,9,9,0.98999995
711,0.31667078,1.4647887,1.3181819,1.6538461,1.3913044,71,0.5,0.4,9,9,9,1.04
712,0.32284123,1.7183099,1.5217391,1.4482758,2.368421,71,0.5,0.4,9,9,9,1.22
713,0.2884059,1.5774648,1.12,1.6538461,2.05,71,0.5,0.4,9,9,9,1.12
714,0.31623557,1.4366198,1.1153846,1.24,2.1,71,0.5,0.4,9,9,9,1.02
715,0.3086337,1.6338028,1.4166666,1.6666666,1.85,71,0.5,0.4,9,9,9,1.16
716,0.2971993,1.5915493,1.5333333,1.125,2.3529413,71,0.5,0.4,9,9,9,1.13
717,0.3078014,1.8309859,1.8,2.0833333,1.5909091,71,0.5,0.4,9,9,9,1.3
718,0.3306672,1.5211267,1.0384616,1.6923077,1.9473684,71,0.5,0.4,9,9,9,1.0799999
719,0.32868052,1.6944444,1.6,1.9090909,1.6,72,0.5,0.4,9,9,9,1.22
720,0.29370043,1.2777778,0.85714287,1.5384616,1.5555556,72,0.5,0.4,9,9,9,0.92
721,0.3219088,1.5972222,1.2258065,1.68,2.1875,72,0.5,0.4,9,9,9,1.1500001
722,0.29586932,1.9166666,1.4642857,2.0384614,2.4444444,72,0.5,0.4,9,9,9,1.38
723,0.3193897,1.5555556,1.5925926,1.5384616,1.5263158,72,0.5,0.4,9,9,9,1.12
724,0.2998633,1.7083334,1.8666667,1.2727273,1.95,72,0.5,0.4,9,9,9,1.23
725,0.30553672,1.9583334,1.3793104,2.3333333,2.368421,72,0.5,0.4,9,9,9,1.4100001
726,0.2905008,1.5138888,1.12,1.5357143,2,72,0.5,0.4,9,9,9,1.09
727,0.2907841,1.5138888,1.6956521,1.0357143,1.9523809,72,0.5,0.4,9,9,9,1.09
728,0.2996676,1.5277778,1.2666667,1.3846154,2.25,72,0.5,0.4,9,9,9,1.1
729,0.29941478,1.5479453,1.48,1.2692307,1.9545455,73,0.5,0.4,9,9,9,1.1300001
730,0.29443341,1.8219178,2.25,1.5,1.7894737,73,0.5,0.4,9,9,9,1.33
731,0.29973948,1.7123288,1.4814814,1.7407408,2,73,0.5,0.4,9,9,9,1.25
732,0.31671342,1.5890411,1.6296296,1.0714285,2.3333333,73,0.5,0.4,9,9,9,1.1600001
733,0.30671492,1.5890411,1.16,1.4074074,2.3333333,73,0.5,0.4,9,9,9,1.1600001
734,0.29954988,1.5616438,1.5517242,1.5,1.65,73,0.5,0.4,9,9,9,1.14
735,0.2944608,1.9178082,1.9615384,2.0384614,1.7142857,73,0.5,0.4,9,9,9,1.4
736,0.2952976,1.7808219,1.25,1.7931035,2.6875,73,0.5,0.4,9,9,9,1.3000001
737,0.2973482,1.7123288,1.5,1.4827586,2.3888888,73,0.5,0.4,9,9,9,1.25
738,0.29454532,1.7260274,1.9230769,1.375,1.8695652,73,0.5,0.4,9,9,9,1.26
739,0.3174367,1.6486486,1.516129,1.5,2,74,0.5,0.4,9,9,9,1.22
740,0.31187788,1.8108108,1.3928572,1.8064516,2.6,74,0.5,0.4,9,9,9,1.34
741,0.30585912,1.9054054,1.862069,1.75,2.142857,74,0.5,0.4,9,9,9,1.41
742,0.3037448,1.5405406,1.2083334,1.548387,1.9473684,74,0.5,0.4,9,9,9,1.14
743,0.3019639,1.418919,1.16,1.3666667,1.8421053,74,0.5,0.4,9,9,9,1.0500001
744,0.3060855,1.1756756,1.1724138,1.0869565,1.2727273,74,0.5,0.4,9,9,9,0.87
745,0.3032032,1.7162162,1.75,1.625,1.7727273,74,0.5,0.4,9,9,9,1.27
746,0.3087354,1.6891892,1.6,1.826087,1.6666666,74,0.5,0.4,9,9,9,1.25
747,0.34965,1.3648648,1.75,0.86206895,1.6190476,74,0.5,0.4,9,9,9,1.01
748,0.3270171,1.5405406,1.6296296,1.84,1.0909091,74,0.5,0.4,9,9,9,1.14
749,0.3307372,1.5733334,1.4482758,1.4230769,1.95,75,0.5,0.4,9,9,9,1.1800001
750,0.342772,1.6133333,1.5454545,1.4375,1.9523809,75,0.5,0.4,9,9,9,1.21
751,0.3228789,1.64,1.7419355,1.5909091,1.5454545,75,0.5,0.4,9,9,9,1.23
752,0.31754178,1.7733333,1.9090909,1.6333333,1.826087,75,0.5,0.4,9,9,9,1.3299999
753,0.3464525,1.4666667,1.4827586,1.25,1.7777778,75,0.5,0.4,9,9,9,1.1
754,0.3130511,1.5466666,1.0714285,1.68,2,75,0.5,0.4,9,9,9,1.16
755,0.3112727,1.6266667,1.3846154,1.7857143,1.7142857,75,0.5,0.4,9,9,9,1.22
756,0.3115119,1.5066667,1.1935484,1.375,2.15,75,0.5,0.4,9,9,9,1.13
757,0.30852827,1.6,1.6071428,1.3,2.1176472,75,0.5,0.4,9,9,9,1.2
758,0.3112222,1.64,1.2083334,1.6206896,2.1363637,75,0.5,0.4,9,9,9,1.23
759,0.3157895,1.4736842,1.5185186,1.0689656,2,76,0.5,0.4,9,9,9,1.12
760,0.3379402,1.4078947,1.1428572,1.3666667,1.8888888,76,0.5,0.4,9,9,9,1.0699999
761,0.3244309,1.5921053,1.125,1.7407408,2.235294,76,0.5,0.4,9,9,9,1.21
762,0.32354888,1.4342105,1.4230769,1.1428572,1.8181819,76,0.5,0.4,9,9,9,1.09
763,0.3391385,1.3684211,1,1.4827586,1.7777778,76,0.5,0.4,9,9,9,1.04
764,0.33640018,1.3815789,1.173913,1.5,1.4285715,76,0.5,0.4,9,9,9,1.05
765,0.3284281,1.5,1.4333333,1.6071428,1.4444444,76,0.5,0.4,9,9,9,1.14
766,0.3293523,1.4210526,0.8,1.6333333,2.1875,76,0.5,0.4,9,9,9,1.0799999
767,0.3302498,1.1842105,1.1785715,1.2222222,1.1428572,76,0.5,0.4,9,9,9,0.9
768,0.3175427,1.5,1.625,1.2903225,1.6666666,76,0.5,0.4,9,9,9,1.14
769,0.3259995,1.3896104,1.1290323,1.16,2.047619,77,0.5,0.4,9,9,9,1.0699999
770,0.34631708,1.5974026,1.5517242,1.4615384,1.8181819,77,0.5,0.4,9,9,9,1.2299999
771,0.3566353,1.2857143,1.1428572,1.1538461,1.6086956,77,0.5,0.4,9,9,9,0.98999995
772,0.3468467,1.2987013,1.0333333,1,2.1578948,77,0.5,0.4,9,9,9,0.99999994
773,0.3710625,1.3116883,0.8965517,1.4,1.8333334,77,0.5,0.4,9,9,9,1.01
774,0.3505233,1.2337662,1.1935484,1.0416666,1.5,77,0.5,0.4,9,9,9,0.9499999
775,0.325823,1.6493506,1.862069,1.4782609,1.56,77,0.5,0.4,9,9,9,1.27
776,0.3455087,1.7272727,1.4285715,1.862069,1.95,77,0.5,0.4,9,9,9,1.33
777,0.3378265,1.6103896,1.6086956,1.3125,2.0454545,77,0.5,0.4,9,9,9,1.24
778,0.344331,1.5194805,1.4615384,1.3666667,1.8095238,77,0.5,0.4,9,9,9,1.17
779,0.38967502,1.5128205,1.2,1.2592592,2.2857144,78,0.5,0.4,9,9,9,1.18
780,0.3570678,1.6666666,1.8333334,1.4375,1.8181819,78,0.5,0.4,9,9,9,1.3
781,0.3610049,1.2179487,1.125,1.2222222,1.2962962,78,0.5,0.4,9,9,9,0.9499999
782,0.34865242,1.4615384,1.2413793,1.5925926,1.5909091,78,0.5,0.4,9,9,9,1.14
783,0.3689745,1.4230769,1.2666667,1.4814814,1.5714285,78,0.5,0.4,9,9,9,1.1099999
784,0.3533318,1.4871795,1.3636364,1.2083334,2,78,0.5,0.4,9,9,9,1.16
785,0.36124268,1.3461539,0.93333334,1.7931035,1.3157895,78,0.5,0.4,9,9,9,1.05
786,0.33375,1.6153846,1.5517242,1.037037,2.409091,78,0.5,0.4,9,9,9,1.2599999
787,0.3581383,1.4230769,0.79310346,1.5,2.2631578,78,0.5,0.4,9,9,9,1.1099999
788,0.3679676,1.2692307,1.08,1.1724138,1.5833334,78,0.5,0.4,9,9,9,0.98999995
789,0.34625572,1.2658228,1.3214285,1.0689656,1.4545455,79,0.5,0.4,9,9,9,1
790,0.3446872,1.4683545,1.1724138,1.5714285,1.7272727,79,0.5,0.4,9,9,9,1.1600001
791,0.3660398,1.5443038,1.5333333,1.8148148,1.2272727,79,0.5,0.4,9,9,9,1.22
792,0.3595162,1.670886,1.8387097,1.0384616,2.1818182,79,0.5,0.4,9,9,9,1.32
793,0.341039,1.493671,1.137931,1.451613,2.1052632,79,0.5,0.4,9,9,9,1.1800001
794,0.3390589,1.3164557,1.0384616,1,2.2631578,79,0.5,0.4,9,9,9,1.0400001
795,0.3356575,1.4556962,1.0967742,2.0416667,1.3333334,79,0.5,0.4,9,9,9,1.1500001
796,0.3398321,1.6202532,1.3793104,1.3571428,2.2727273,79,0.5,0.4,9,9,9,1.2800001
797,0.34184211,1.4050633,1.5714285,1.1290323,1.6,79,0.5,0.4,9,9,9,1.11
798,0.3480784,1.4683545,1.15625,1.6521739,1.7083334,79,0.5,0.4,9,9,9,1.1600001
799,0.3473744,1.1875,1,1.0967742,1.5714285,80,0.5,0.4,9,9,9,0.95
800,0.343299,1.5125,1.3448275,1.6071428,1.6086956,80,0.5,0.4,9,9,9,1.21
801,0.3448842,1.7125,1.8333334,1.59375,1.75,80,0.5,0.4,9,9,9,1.37
802,0.35301352,1.25,1.1153846,1.15625,1.5454545,80,0.5,0.4,9,9,9,1
803,0.3460791,1.3875,1.1666666,1.2285714,1.9047619,80,0.5,0.4,9,9,9,1.11
804,0.3959245,1.25,1.1785715,1.03125,1.7,80,0.5,0.4,9,9,9,1
805,0.3568806,1.3625,1.1,1.0769231,2,80,0.5,0.4,9,9,9,1.09
806,0.34707528,1.35,1,1.1666666,2.0952382,80,0.5,0.4,9,9,9,1.08
807,0.3718674,1.575,1.3214285,1.6206896,1.826087,80,0.5,0.4,9,9,9,1.2600001
808,0.3531646,1.6125,1.3448275,1.6333333,1.9523809,80,0.5,0.4,9,9,9,1.29
809,0.36263162,1.475,1.7083334,1.3055556,1.5,80,0.5,0.4,9,9,9,1.1800001
810,0.38480508,1.5925926,1.2580645,1.6333333,2.05,81,0.5,0.4,9,9,9,1.29
811,0.3574512,1.5432099,1.15625,1.8,1.7894737,81,0.5,0.4,9,9,9,1.25
812,0.37155938,1.2469136,1.5185186,1.1935484,1,81,0.5,0.4,9,9,9,1.01
813,0.3647908,1.7654321,1.625,1.6666666,2.090909,81,0.5,0.4,9,9,9,1.4300001
814,0.3715531,1.3209877,1.2580645,1.5384616,1.1666666,81,0.5,0.4,9,9,9,1.07
815,0.35835642,1.3580247,1.0714285,1.375,1.7142857,81,0.5,0.4,9,9,9,1.1
816,0.37263572,1.3703704,0.96,1.5454545,1.5652174,81,0.5,0.4,9,9,9,1.11
817,0.3612897,1.2098765,1.1612903,1.2916666,1.1923077,81,0.5,0.4,9,9,9,0.98
818,0.3565356,1.4320987,1.2058823,1.4074074,1.85,81,0.5,0.4,9,9,9,1.16
819,0.3681067,1.3950617,1.3571428,1.2758621,1.5833334,81,0.5,0.4,9,9,9,1.13
820,0.37001032,1.4390244,1.1428572,1.6666666,1.5,82,0.5,0.4,9,9,9,1.1800001
821,0.4045557,1.2804878,1.25,1.1,1.5416666,82,0.5,0.4,9,9,9,1.05
822,0.40422052,1.5487804,1.2647059,1.56,1.9565217,82,0.5,0.4,9,9,9,1.27
823,0.37317798,1.3658537,1.032258,1.3461539,1.8,82,0.5,0.4,9,9,9,1.12
824,0.4038734,1.4634147,1.7857143,1.2258065,1.3913044,82,0.5,0.4,9,9,9,1.2
825,0.3803062,1.5121951,1.0333333,1.8518518,1.72,82,0.5,0.4,9,9,9,1.24
826,0.38314658,1.402439,1.2068965,1.46875,1.5714285,82,0.5,0.4,9,9,9,1.15
827,0.4227918,1.5365853,1.3333334,1.5517242,1.7826087,82,0.5,0.4,9,9,9,1.26
828,0.407597,1.4390244,1.5,1.1851852,1.6521739,82,0.5,0.4,9,9,9,1.1800001
829,0.3894725,1.3292683,1.032258,1.4074074,1.625,82,0.5,0.4,9,9,9,1.09
830,0.3812727,1.3855422,1.3529412,1.0357143,1.9047619,83,0.5,0.4,9,9,9,1.15
831,0.3917205,1.1325301,0.9677419,1.125,1.4,83,0.5,0.4,9,9,9,0.93999994
832,0.3905197,1.4578314,1.4814814,1.2727273,1.6956521,83,0.5,0.4,9,9,9,1.21
833,0.3832497,1.120482,1.0344827,1.1666666,1.1666666,83,0.5,0.4,9,9,9,0.93
834,0.3823933,1.4096385,1.5769231,1.1,1.5925926,83,0.5,0.4,9,9,9,1.17
835,0.39463788,1.5060241,1.1764706,1.7037038,1.7727273,83,0.5,0.4,9,9,9,1.25
836,0.38675708,1.1445783,1.1290323,0.9310345,1.4347826,83,0.5,0.4,9,9,9,0.95
837,0.4104169,1.4216868,1.2758621,1.3529412,1.75,83,0.5,0.4,9,9,9,1.18
838,0.4212595,1.5301205,1.6666666,1.4827586,1.4444444,83,0.5,0.4,9,9,9,1.27
839,0.3770203,1.4337349,1.1935484,1.1612903,2.1904762,83,0.5,0.4,9,9,9,1.1899999
840,0.4004578,1.3690476,1.3846154,1.34375,1.3846154,84,0.5,0.4,9,9,9,1.15
841,0.3818661,1.25,1.0277778,1.1904762,1.5925926,84,0.5,0.4,9,9,9,1.05
842,0.38138437,1.3571428,1.0357143,1.28125,1.8333334,84,0.5,0.4,9,9,9,1.1399999
843,0.41278908,1.3690476,1.5172414,1.060606,1.6363636,84,0.5,0.4,9,9,9,1.15
844,0.4028667,1.3928572,1.3,1.3214285,1.5769231,84,0.5,0.4,9,9,9,1.17
845,0.3815725,1.3214285,1.1785715,1.2941177,1.5454545,84,0.5,0.4,9,9,9,1.1099999
846,0.37729868,1.2857143,1,1.1333333,1.9523809,84,0.5,0.4,9,9,9,1.0799999
847,0.38076198,1.3809524,1.2727273,1.3225807,1.65,84,0.5,0.4,9,9,9,1.16
848,0.3759069,1.4523809,1.5666667,1.4666667,1.2916666,84,0.5,0.4,9,9,9,1.2199999
849,0.4085379,1.4880953,1.2903225,1.3448275,1.9166666,84,0.5,0.4,9,9,9,1.25
850,0.38780898,1.3647059,1.3793104,0.9117647,2.0454545,85,0.5,0.4,9,9,9,1.1600001
851,0.387063,1.1058824,1,1.2068965,1.1111112,85,0.5,0.4,9,9,9,0.94000006
852,0.38996568,1.1764706,1.09375,0.76666665,1.826087,85,0.5,0.4,9,9,9,1.0000001
853,0.3800352,1.4352942,1.2258065,1.40625,1.7727273,85,0.5,0.4,9,9,9,1.22
854,0.3908832,1.3411765,1.0666667,1.3636364,1.6818181,85,0.5,0.4,9,9,9,1.1400001
855,0.4184117,1.3647059,1.054054,1.2142857,2.15,85,0.5,0.4,9,9,9,1.1600001
856,0.38846987,1.1764706,0.7419355,1.3235294,1.6,85,0.5,0.4,9,9,9,1.0000001
857,0.38582042,1.6705883,1.1612903,1.7333333,2.25,85,0.5,0.4,9,9,9,1.4200001
858,0.38503867,1.4941176,1.3125,1.6071428,1.6,85,0.5,0.4,9,9,9,1.27
859,0.42157158,1.3882353,1.032258,1.2727273,2.0952382,85,0.5,0.4,9,9,9,1.1800001
860,0.44121608,1.3023256,1.4285715,1.1333333,1.3571428,86,0.5,0.4,9,9,9,1.12
861,0.48546818,1.3023256,1.1923077,1.1538461,1.7142857,86,0.5,0.4,9,9,9,1.12
862,0.5565946,1.4534883,1.4,1.2285714,1.9047619,86,0.5,0.4,9,9,9,1.25
